Size,Algo,Trial,Stampms,GB/s,Iters,GHz
17536,fill0,6,0.00,181.7,6,3.50
17536,fill0,7,0.00,181.4,6,3.49
17536,fill0,8,0.00,181.7,6,3.50
17536,fill0,9,0.00,181.7,6,3.49
17536,fill0,10,0.00,181.7,6,3.49
17536,fill0,11,0.00,181.4,6,3.49
17536,fill0,12,0.00,181.7,6,3.49
17536,fill0,13,0.00,181.7,6,3.49
17536,fill0,14,0.00,182.0,6,3.50
17536,fill0,15,0.00,181.4,6,3.49
17536,fill0,16,0.00,182.0,6,3.50
17536,fill1,0,0.00,182.0,6,3.50
17536,fill1,1,0.00,182.0,6,3.50
17536,fill1,2,0.00,182.0,6,3.50
17536,fill1,3,0.00,182.0,6,3.50
17536,fill1,4,0.00,182.0,6,3.50
17536,fill1,5,0.00,181.7,6,3.50
17536,fill1,6,0.00,182.0,6,3.50
17536,fill1,7,0.00,182.0,6,3.50
17536,fill1,8,0.00,181.4,6,3.49
17536,fill1,9,0.00,181.7,6,3.50
17536,fill1,10,0.00,182.0,6,3.50
17536,fill1,11,0.00,181.7,6,3.50
17536,fill1,12,0.00,181.4,6,3.49
17536,fill1,13,0.00,182.0,6,3.50
17536,fill1,14,0.00,181.7,6,3.49
17536,fill1,15,0.00,181.7,6,3.50
17536,fill1,16,0.00,181.4,6,3.49
23380,fill0,0,0.00,187.0,5,3.49
23380,fill0,1,0.00,186.7,5,3.49
23380,fill0,2,0.00,187.6,5,3.50
23380,fill0,3,0.00,187.0,5,3.49
23380,fill0,4,0.00,186.7,5,3.49
23380,fill0,5,0.00,187.0,5,3.49
23380,fill0,6,0.00,187.0,5,3.49
23380,fill0,7,0.00,187.0,5,3.49
23380,fill0,8,0.00,187.6,5,3.50
23380,fill0,9,0.00,187.0,5,3.49
23380,fill0,10,0.00,185.6,5,3.49
23380,fill0,11,0.00,187.6,5,3.50
23380,fill0,12,0.00,186.7,5,3.49
23380,fill0,13,0.00,187.6,5,3.50
23380,fill0,14,0.00,187.0,5,3.49
23380,fill0,15,0.00,187.9,5,3.50
23380,fill0,16,0.00,187.6,5,3.50
23380,fill1,0,0.00,187.6,5,3.50
23380,fill1,1,0.00,187.0,5,3.49
23380,fill1,2,0.00,187.0,5,3.48
23380,fill1,3,0.00,187.6,5,3.50
23380,fill1,4,0.00,187.6,5,3.50
23380,fill1,5,0.00,186.7,5,3.49
23380,fill1,6,0.00,187.6,5,3.50
23380,fill1,7,0.00,187.0,5,3.49
23380,fill1,8,0.00,187.0,5,3.49
23380,fill1,9,0.00,186.7,5,3.49
23380,fill1,10,0.00,187.6,5,3.50
23380,fill1,11,0.00,187.0,5,3.49
23380,fill1,12,0.00,187.0,5,3.49
23380,fill1,13,0.00,186.4,5,3.48
23380,fill1,14,0.00,187.6,5,3.50
23380,fill1,15,0.00,186.7,5,3.49
23380,fill1,16,0.00,187.0,5,3.49
31172,fill0,0,0.00,191.5,4,3.49
31172,fill0,1,0.00,192.1,4,3.50
31172,fill0,2,0.00,191.5,4,3.49
31172,fill0,3,0.00,191.5,4,3.49
31172,fill0,4,0.00,192.1,4,3.50
31172,fill0,5,0.00,191.5,4,3.49
31172,fill0,6,0.00,191.5,4,3.49
31172,fill0,7,0.00,192.1,4,3.50
31172,fill0,8,0.00,192.1,4,3.50
31172,fill0,9,0.00,192.1,4,3.50
31172,fill0,10,0.00,192.1,4,3.50
31172,fill0,11,0.00,192.1,4,3.50
31172,fill0,12,0.00,191.5,4,3.49
31172,fill0,13,0.00,192.1,4,3.50
31172,fill0,14,0.00,192.1,4,3.50
31172,fill0,15,0.00,192.1,4,3.50
31172,fill0,16,0.00,191.5,4,3.49
31172,fill1,0,0.00,191.2,4,3.50
31172,fill1,1,0.00,190.9,4,3.49
31172,fill1,2,0.00,190.9,4,3.49
31172,fill1,3,0.00,191.2,4,3.49
31172,fill1,4,0.00,190.9,4,3.49
31172,fill1,5,0.00,190.7,4,3.48
31172,fill1,6,0.00,190.4,4,3.48
31172,fill1,7,0.00,190.9,4,3.49
31172,fill1,8,0.00,190.9,4,3.49
31172,fill1,9,0.00,190.4,4,3.48
31172,fill1,10,0.00,191.2,4,3.50
31172,fill1,11,0.00,190.9,4,3.49
31172,fill1,12,0.00,190.4,4,3.48
31172,fill1,13,0.00,191.2,4,3.50
31172,fill1,14,0.00,190.9,4,3.49
31172,fill1,15,0.00,190.9,4,3.49
31172,fill1,16,0.00,190.9,4,3.49
41564,fill0,0,0.00,193.9,3,3.49
41564,fill0,1,0.00,193.9,3,3.50
41564,fill0,2,0.00,194.5,3,3.50
41564,fill0,3,0.00,180.2,3,3.50
41564,fill0,4,0.00,178.4,3,3.50
41564,fill0,5,0.00,180.5,3,3.50
41564,fill0,6,0.00,193.9,3,3.49
41564,fill0,7,0.00,194.2,3,3.50
41564,fill0,8,0.00,193.6,3,3.49
41564,fill0,9,0.00,194.5,3,3.51
41564,fill0,10,0.00,193.9,3,3.49
41564,fill0,11,0.00,193.3,3,3.49
41564,fill0,12,0.00,193.9,3,3.50
41564,fill0,13,0.00,193.6,3,3.49
41564,fill0,14,0.00,193.9,3,3.49
41564,fill0,15,0.00,193.6,3,3.49
41564,fill0,16,0.00,193.6,3,3.49
41564,fill1,0,0.00,193.6,3,3.49
41564,fill1,1,0.00,193.6,3,3.50
41564,fill1,2,0.00,193.3,3,3.49
41564,fill1,3,0.00,180.5,3,3.50
41564,fill1,4,0.00,178.9,3,3.49
41564,fill1,5,0.00,179.9,3,3.50
41564,fill1,6,0.00,193.9,3,3.50
41564,fill1,7,0.00,193.6,3,3.49
41564,fill1,8,0.00,193.6,3,3.49
41564,fill1,9,0.00,193.6,3,3.50
41564,fill1,10,0.00,194.2,3,3.50
41564,fill1,11,0.00,193.6,3,3.49
41564,fill1,12,0.00,193.9,3,3.50
41564,fill1,13,0.00,193.6,3,3.50
41564,fill1,14,0.00,193.9,3,3.50
41564,fill1,15,0.00,194.5,3,3.51
41564,fill1,16,0.00,193.6,3,3.49
55420,fill0,0,0.00,63.7,2,3.49
55420,fill0,1,0.00,61.5,2,3.49
55420,fill0,2,0.00,59.9,2,3.49
55420,fill0,3,0.00,59.2,2,3.49
55420,fill0,4,0.00,62.6,2,3.50
55420,fill0,5,0.00,60.3,2,3.50
55420,fill0,6,0.00,63.3,2,3.50
55420,fill0,7,0.00,58.9,2,3.50
55420,fill0,8,0.00,56.3,2,3.50
55420,fill0,9,0.00,59.8,2,3.45
55420,fill0,10,0.00,60.3,2,3.54
55420,fill0,11,0.00,56.6,2,3.49
55420,fill0,12,0.00,54.5,2,3.49
55420,fill0,13,0.00,63.5,2,3.49
55420,fill0,14,0.00,65.7,2,3.49
55420,fill0,15,0.00,64.1,2,3.49
55420,fill0,16,0.00,63.3,2,3.48
55420,fill1,0,0.00,65.5,2,3.49
55420,fill1,1,0.00,59.0,2,3.49
55420,fill1,2,0.00,59.6,2,3.49
55420,fill1,3,0.00,58.3,2,3.49
55420,fill1,4,0.00,62.9,2,3.49
55420,fill1,5,0.00,61.5,2,3.48
55420,fill1,6,0.00,56.3,2,3.49
55420,fill1,7,0.00,60.3,2,3.49
55420,fill1,8,0.00,63.2,2,3.49
55420,fill1,9,0.00,59.6,2,3.50
55420,fill1,10,0.00,58.4,2,3.50
55420,fill1,11,0.00,61.2,2,3.50
55420,fill1,12,0.00,63.9,2,3.50
55420,fill1,13,0.00,57.1,2,3.50
55420,fill1,14,0.00,61.2,2,3.50
55420,fill1,15,0.00,63.2,2,3.50
55420,fill1,16,0.00,59.1,2,3.49
73892,fill0,0,0.00,63.0,2,3.49
73892,fill0,1,0.00,65.8,2,3.46
73892,fill0,2,0.00,58.4,2,3.52
73892,fill0,3,0.00,63.2,2,3.49
73892,fill0,4,0.00,55.6,2,3.49
73892,fill0,5,0.00,62.8,2,3.49
73892,fill0,6,0.00,57.0,2,3.49
73892,fill0,7,0.00,66.1,2,3.49
73892,fill0,8,0.00,60.8,2,3.50
73892,fill0,9,0.00,56.8,2,3.50
73892,fill0,10,0.00,65.4,2,3.50
73892,fill0,11,0.00,59.7,2,3.50
73892,fill0,12,0.00,58.4,2,3.50
73892,fill0,13,0.00,60.2,2,3.50
73892,fill0,14,0.00,62.4,2,3.49
73892,fill0,15,0.00,68.8,2,3.49
73892,fill0,16,0.00,62.2,2,3.49
73892,fill1,0,0.00,63.5,2,3.49
73892,fill1,1,0.00,57.4,2,3.49
73892,fill1,2,0.00,60.1,2,3.49
73892,fill1,3,0.00,60.4,2,3.49
73892,fill1,4,0.00,61.9,2,3.49
73892,fill1,5,0.00,64.8,2,3.49
73892,fill1,6,0.00,62.0,2,3.49
73892,fill1,7,0.00,61.9,2,3.50
73892,fill1,8,0.00,61.9,2,3.50
73892,fill1,9,0.00,57.3,2,3.50
73892,fill1,10,0.00,61.1,2,3.50
73892,fill1,11,0.00,61.2,2,3.50
73892,fill1,12,0.00,65.1,2,3.49
73892,fill1,13,0.00,66.6,2,3.49
73892,fill1,14,0.00,56.2,2,3.49
73892,fill1,15,0.00,62.6,2,3.49
73892,fill1,16,0.00,61.1,2,3.49
98524,fill0,0,0.00,64.2,2,3.49
98524,fill0,1,0.00,66.1,2,3.49
98524,fill0,2,0.00,68.1,2,3.50
98524,fill0,3,0.00,66.7,2,3.50
98524,fill0,4,0.00,61.0,2,3.50
98524,fill0,5,0.00,61.5,2,3.49
98524,fill0,6,0.00,60.8,2,3.49
98524,fill0,7,0.00,61.9,2,3.49
98524,fill0,8,0.00,60.6,2,3.49
98524,fill0,9,0.00,65.0,2,3.49
98524,fill0,10,0.00,59.6,2,3.49
98524,fill0,11,0.00,64.3,2,3.47
98524,fill0,12,0.00,68.4,2,3.53
98524,fill0,13,0.00,64.8,2,3.50
98524,fill0,14,0.00,57.1,2,3.50
98524,fill0,15,0.00,68.5,2,3.49
98524,fill0,16,0.00,65.7,2,3.49
98524,fill1,0,0.00,65.1,2,3.49
98524,fill1,1,0.00,66.6,2,3.49
98524,fill1,2,0.00,65.6,2,3.49
98524,fill1,3,0.00,66.4,2,3.49
98524,fill1,4,0.00,63.2,2,3.49
98524,fill1,5,0.00,55.3,2,3.50
98524,fill1,6,0.00,65.4,2,3.50
98524,fill1,7,0.00,66.3,2,3.50
98524,fill1,8,0.00,64.7,2,3.49
98524,fill1,9,0.00,62.3,2,3.49
98524,fill1,10,0.00,63.9,2,3.49
98524,fill1,11,0.00,59.8,2,3.49
98524,fill1,12,0.00,60.8,2,3.49
98524,fill1,13,0.00,63.6,2,3.49
98524,fill1,14,0.00,59.5,2,3.50
98524,fill1,15,0.00,63.7,2,3.50
98524,fill1,16,0.00,66.0,2,3.50
131364,fill0,0,0.00,65.6,2,3.49
131364,fill0,1,0.00,70.4,2,3.49
131364,fill0,2,0.00,67.4,2,3.49
131364,fill0,3,0.00,60.9,2,3.50
131364,fill0,4,0.00,58.9,2,3.50
131364,fill0,5,0.00,68.3,2,3.50
131364,fill0,6,0.00,66.4,2,3.49
131364,fill0,7,0.00,68.4,2,3.49
131364,fill0,8,0.00,63.9,2,3.48
131364,fill0,9,0.00,57.2,2,3.49
131364,fill0,10,0.00,63.3,2,3.49
131364,fill0,11,0.00,67.5,2,3.50
131364,fill0,12,0.00,59.0,2,3.50
131364,fill0,13,0.00,60.2,2,3.49
131364,fill0,14,0.00,62.7,2,3.49
131364,fill0,15,0.00,69.5,2,3.48
131364,fill0,16,0.00,64.9,2,3.49
131364,fill1,0,0.00,66.9,2,3.50
131364,fill1,1,0.00,60.7,2,3.49
131364,fill1,2,0.00,63.0,2,3.49
131364,fill1,3,0.00,64.7,2,3.49
131364,fill1,4,0.00,65.3,2,3.49
131364,fill1,5,0.00,69.2,2,3.49
131364,fill1,6,0.00,62.9,2,3.50
131364,fill1,7,0.00,67.2,2,3.50
131364,fill1,8,0.00,61.8,2,3.50
131364,fill1,9,0.00,63.6,2,3.49
131364,fill1,10,0.00,62.0,2,3.49
131364,fill1,11,0.00,65.4,2,3.49
131364,fill1,12,0.00,67.0,2,3.49
131364,fill1,13,0.00,63.6,2,3.49
131364,fill1,14,0.00,61.3,2,3.50
131364,fill1,15,0.00,65.8,2,3.50
131364,fill1,16,0.00,67.8,2,3.50
175152,fill0,0,0.00,63.4,2,3.51
175152,fill0,1,0.00,63.8,2,3.49
175152,fill0,2,0.00,64.3,2,3.49
175152,fill0,3,0.00,70.3,2,3.49
175152,fill0,4,0.00,67.0,2,3.49
175152,fill0,5,0.00,70.3,2,3.50
175152,fill0,6,0.00,65.7,2,3.50
175152,fill0,7,0.00,70.6,2,3.49
175152,fill0,8,0.00,66.8,2,3.49
175152,fill0,9,0.00,68.7,2,3.49
175152,fill0,10,0.00,61.9,2,3.49
175152,fill0,11,0.00,66.0,2,3.50
175152,fill0,12,0.00,69.6,2,3.50
175152,fill0,13,0.00,70.9,2,3.49
175152,fill0,14,0.00,61.0,2,3.49
175152,fill0,15,0.00,70.6,2,3.49
175152,fill0,16,0.00,67.6,2,3.49
175152,fill1,0,0.00,65.2,2,3.51
175152,fill1,1,0.00,69.0,2,3.50
175152,fill1,2,0.00,70.6,2,3.49
175152,fill1,3,0.00,70.3,2,3.49
175152,fill1,4,0.00,63.0,2,3.49
175152,fill1,5,0.00,67.6,2,3.49
175152,fill1,6,0.00,66.2,2,3.50
175152,fill1,7,0.00,68.7,2,3.50
175152,fill1,8,0.00,63.4,2,3.50
175152,fill1,9,0.00,65.3,2,3.49
175152,fill1,10,0.00,64.2,2,3.49
175152,fill1,11,0.00,66.7,2,3.49
175152,fill1,12,0.00,65.1,2,3.50
175152,fill1,13,0.00,68.6,2,3.50
175152,fill1,14,0.00,67.3,2,3.49
175152,fill1,15,0.00,68.5,2,3.49
175152,fill1,16,0.00,64.1,2,3.49
233536,fill0,0,0.00,66.7,2,3.50
233536,fill0,1,0.00,70.6,2,3.49
233536,fill0,2,0.00,70.2,2,3.49
233536,fill0,3,0.00,70.7,2,3.49
233536,fill0,4,0.00,70.7,2,3.50
233536,fill0,5,0.00,68.8,2,3.50
233536,fill0,6,0.00,70.3,2,3.49
233536,fill0,7,0.00,68.6,2,3.49
233536,fill0,8,0.00,71.7,2,3.49
233536,fill0,9,0.00,70.4,2,3.50
233536,fill0,10,0.00,71.3,2,3.49
233536,fill0,11,0.00,70.4,2,3.49
233536,fill0,12,0.00,67.6,2,3.49
233536,fill0,13,0.00,69.0,2,3.49
233536,fill0,14,0.00,71.6,2,3.50
233536,fill0,15,0.00,68.5,2,3.49
233536,fill0,16,0.00,69.0,2,3.49
233536,fill1,0,0.00,67.0,2,3.50
233536,fill1,1,0.00,64.2,2,3.49
233536,fill1,2,0.00,67.0,2,3.49
233536,fill1,3,0.00,66.3,2,3.49
233536,fill1,4,0.00,67.6,2,3.50
233536,fill1,5,0.00,63.5,2,3.49
233536,fill1,6,0.00,66.1,2,3.49
233536,fill1,7,0.00,64.1,2,3.49
233536,fill1,8,0.00,62.0,2,3.50
233536,fill1,9,0.00,62.7,2,3.50
233536,fill1,10,0.00,66.7,2,3.49
233536,fill1,11,0.00,58.9,2,3.49
233536,fill1,12,0.00,67.8,2,3.49
233536,fill1,13,0.00,64.7,2,3.50
233536,fill1,14,0.00,67.6,2,3.49
233536,fill1,15,0.00,65.0,2,3.49
233536,fill1,16,0.00,66.9,2,3.49
311380,fill0,0,0.00,70.2,2,3.50
311380,fill0,1,0.00,69.0,2,3.49
311380,fill0,2,0.00,68.0,2,3.49
311380,fill0,3,0.00,71.8,2,3.50
311380,fill0,4,0.00,66.1,2,3.49
311380,fill0,5,0.00,70.8,2,3.49
311380,fill0,6,0.00,70.2,2,3.49
311380,fill0,7,0.00,69.9,2,3.50
311380,fill0,8,0.00,70.4,2,3.49
311380,fill0,9,0.00,67.3,2,3.49
311380,fill0,10,0.00,68.8,2,3.50
311380,fill0,11,0.00,70.3,2,3.49
311380,fill0,12,0.00,69.4,2,3.49
311380,fill0,13,0.00,69.3,2,3.49
311380,fill0,14,0.00,69.6,2,3.50
311380,fill0,15,0.00,69.2,2,3.49
311380,fill0,16,0.00,69.9,2,3.49
311380,fill1,0,0.00,66.0,2,3.50
311380,fill1,1,0.00,67.3,2,3.49
311380,fill1,2,0.01,61.5,2,3.49
311380,fill1,3,0.00,68.6,2,3.50
311380,fill1,4,0.00,64.0,2,3.49
311380,fill1,5,0.00,68.3,2,3.49
311380,fill1,6,0.00,63.9,2,3.50
311380,fill1,7,0.00,68.3,2,3.49
311380,fill1,8,0.00,65.2,2,3.49
311380,fill1,9,0.00,68.4,2,3.49
311380,fill1,10,0.00,67.9,2,3.50
311380,fill1,11,0.00,67.5,2,3.49
311380,fill1,12,0.00,65.3,2,3.49
311380,fill1,13,0.00,68.4,2,3.50
311380,fill1,14,0.00,66.4,2,3.49
311380,fill1,15,0.00,68.3,2,3.49
311380,fill1,16,0.00,67.7,2,3.50
415176,fill0,0,0.01,71.9,2,3.49
415176,fill0,1,0.01,68.0,2,3.49
415176,fill0,2,0.01,70.4,2,3.50
415176,fill0,3,0.01,69.7,2,3.49
415176,fill0,4,0.01,71.7,2,3.50
415176,fill0,5,0.01,70.6,2,3.49
415176,fill0,6,0.01,72.0,2,3.49
415176,fill0,7,0.01,66.9,2,3.50
415176,fill0,8,0.01,71.5,2,3.49
415176,fill0,9,0.01,72.1,2,3.49
415176,fill0,10,0.01,70.7,2,3.50
415176,fill0,11,0.01,71.8,2,3.49
415176,fill0,12,0.01,70.4,2,3.49
415176,fill0,13,0.01,71.8,2,3.49
415176,fill0,14,0.01,71.5,2,3.49
415176,fill0,15,0.01,70.7,2,3.50
415176,fill0,16,0.01,72.0,2,3.49
415176,fill1,0,0.01,59.3,2,3.50
415176,fill1,1,0.01,59.8,2,3.49
415176,fill1,2,0.01,63.5,2,3.50
415176,fill1,3,0.01,64.4,2,3.49
415176,fill1,4,0.01,62.9,2,3.49
415176,fill1,5,0.01,64.4,2,3.49
415176,fill1,6,0.01,63.1,2,3.49
415176,fill1,7,0.01,60.1,2,3.50
415176,fill1,8,0.01,61.4,2,3.49
415176,fill1,9,0.01,64.6,2,3.50
415176,fill1,10,0.01,62.9,2,3.49
415176,fill1,11,0.01,61.9,2,3.49
415176,fill1,12,0.01,61.5,2,3.50
415176,fill1,13,0.01,63.6,2,3.49
415176,fill1,14,0.01,63.1,2,3.50
415176,fill1,15,0.01,62.9,2,3.49
415176,fill1,16,0.01,61.1,2,3.49
553568,fill0,0,0.01,70.3,2,3.49
553568,fill0,1,0.01,70.5,2,3.49
553568,fill0,2,0.01,70.1,2,3.49
553568,fill0,3,0.01,69.5,2,3.49
553568,fill0,4,0.01,67.1,2,3.49
553568,fill0,5,0.01,68.2,2,3.49
553568,fill0,6,0.01,70.4,2,3.50
553568,fill0,7,0.01,70.1,2,3.49
553568,fill0,8,0.01,71.0,2,3.50
553568,fill0,9,0.01,69.9,2,3.49
553568,fill0,10,0.01,68.7,2,3.50
553568,fill0,11,0.01,70.3,2,3.49
553568,fill0,12,0.01,70.8,2,3.50
553568,fill0,13,0.01,71.7,2,3.49
553568,fill0,14,0.01,71.4,2,3.49
553568,fill0,15,0.01,71.8,2,3.49
553568,fill0,16,0.01,71.5,2,3.49
553568,fill1,0,0.01,54.6,2,3.49
553568,fill1,1,0.01,55.4,2,3.49
553568,fill1,2,0.01,54.4,2,3.49
553568,fill1,3,0.01,55.1,2,3.49
553568,fill1,4,0.01,55.8,2,3.49
553568,fill1,5,0.01,54.6,2,3.49
553568,fill1,6,0.01,54.8,2,3.49
553568,fill1,7,0.01,55.1,2,3.49
553568,fill1,8,0.01,54.3,2,3.49
553568,fill1,9,0.01,54.3,2,3.50
553568,fill1,10,0.01,53.4,2,3.49
553568,fill1,11,0.01,55.1,2,3.49
553568,fill1,12,0.01,54.5,2,3.49
553568,fill1,13,0.01,54.7,2,3.49
553568,fill1,14,0.01,54.2,2,3.49
553568,fill1,15,0.01,55.5,2,3.49
553568,fill1,16,0.01,54.3,2,3.49
738088,fill0,0,0.01,49.3,2,3.29
738088,fill0,1,0.01,58.1,2,3.29
738088,fill0,2,0.03,28.7,2,1.71
738088,fill0,3,0.01,63.6,2,3.49
738088,fill0,4,0.01,63.1,2,3.49
738088,fill0,5,0.01,62.0,2,3.49
738088,fill0,6,0.01,63.3,2,3.49
738088,fill0,7,0.01,63.5,2,3.49
738088,fill0,8,0.01,63.5,2,3.49
738088,fill0,9,0.01,50.1,2,3.49
738088,fill0,10,0.01,59.6,2,3.49
738088,fill0,11,0.01,59.6,2,3.49
738088,fill0,12,0.01,49.3,2,3.49
738088,fill0,13,0.01,50.9,2,3.49
738088,fill0,14,0.01,59.2,2,3.49
738088,fill0,15,0.01,56.2,2,3.49
738088,fill0,16,0.01,59.3,2,3.49
738088,fill1,0,0.02,42.1,2,3.29
738088,fill1,1,0.02,41.5,2,3.29
738088,fill1,2,0.02,42.7,2,3.29
738088,fill1,3,0.02,43.0,2,3.29
738088,fill1,4,0.02,43.0,2,3.29
738088,fill1,5,0.02,42.2,2,3.29
738088,fill1,6,0.02,42.7,2,3.29
738088,fill1,7,0.02,42.5,2,3.29
738088,fill1,8,0.02,42.4,2,3.29
738088,fill1,9,0.02,42.2,2,3.29
738088,fill1,10,0.02,42.6,2,3.29
738088,fill1,11,0.02,41.5,2,3.29
738088,fill1,12,0.02,41.5,2,3.30
738088,fill1,13,0.02,41.8,2,3.29
738088,fill1,14,0.02,41.5,2,3.29
738088,fill1,15,0.02,43.3,2,3.29
738088,fill1,16,0.02,43.0,2,3.29
984120,fill0,0,0.02,52.7,2,3.29
984120,fill0,1,0.02,54.0,2,3.29
984120,fill0,2,0.02,53.8,2,3.29
984120,fill0,3,0.02,54.2,2,3.29
984120,fill0,4,0.02,54.0,2,3.29
984120,fill0,5,0.02,53.1,2,3.29
984120,fill0,6,0.02,54.1,2,3.29
984120,fill0,7,0.02,53.3,2,3.29
984120,fill0,8,0.02,53.4,2,3.29
984120,fill0,9,0.03,38.3,2,2.48
984120,fill0,10,0.02,55.0,2,3.49
984120,fill0,11,0.02,54.9,2,3.49
984120,fill0,12,0.02,54.8,2,3.49
984120,fill0,13,0.02,55.0,2,3.49
984120,fill0,14,0.02,55.2,2,3.49
984120,fill0,15,0.02,54.4,2,3.49
984120,fill0,16,0.02,54.9,2,3.49
984120,fill1,0,0.04,23.1,2,2.29
984120,fill1,1,0.02,41.2,2,3.49
984120,fill1,2,0.02,41.4,2,3.49
984120,fill1,3,0.02,41.2,2,3.49
984120,fill1,4,0.02,41.4,2,3.49
984120,fill1,5,0.02,41.2,2,3.49
984120,fill1,6,0.02,41.4,2,3.49
984120,fill1,7,0.02,41.5,2,3.49
984120,fill1,8,0.02,40.5,2,3.49
984120,fill1,9,0.02,39.5,2,3.49
984120,fill1,10,0.02,40.2,2,3.49
984120,fill1,11,0.03,38.3,2,3.49
984120,fill1,12,0.02,40.9,2,3.49
984120,fill1,13,0.02,40.7,2,3.49
984120,fill1,14,0.02,40.3,2,3.49
984120,fill1,15,0.02,40.7,2,3.49
984120,fill1,16,0.02,41.3,2,3.49
1312160,fill0,0,0.02,53.6,2,3.49
1312160,fill0,1,0.02,53.1,2,3.49
1312160,fill0,2,0.02,53.4,2,3.49
1312160,fill0,3,0.02,53.7,2,3.49
1312160,fill0,4,0.02,53.7,2,3.49
1312160,fill0,5,0.02,53.5,2,3.49
1312160,fill0,6,0.02,53.6,2,3.49
1312160,fill0,7,0.03,52.4,2,3.49
1312160,fill0,8,0.02,59.2,2,3.49
1312160,fill0,9,0.02,53.6,2,3.49
1312160,fill0,10,0.02,53.7,2,3.49
1312160,fill0,11,0.02,53.6,2,3.49
1312160,fill0,12,0.02,53.4,2,3.49
1312160,fill0,13,0.06,21.2,2,1.43
1312160,fill0,14,0.02,53.7,2,3.49
1312160,fill0,15,0.02,53.8,2,3.49
1312160,fill0,16,0.02,53.5,2,3.49
1312160,fill1,0,0.03,40.1,2,3.49
1312160,fill1,1,0.03,40.1,2,3.49
1312160,fill1,2,0.03,40.2,2,3.49
1312160,fill1,3,0.03,40.0,2,3.49
1312160,fill1,4,0.03,40.0,2,3.49
1312160,fill1,5,0.03,40.1,2,3.49
1312160,fill1,6,0.03,40.1,2,3.49
1312160,fill1,7,0.03,40.1,2,3.49
1312160,fill1,8,0.03,40.2,2,3.49
1312160,fill1,9,0.03,40.1,2,3.49
1312160,fill1,10,0.03,40.2,2,3.49
1312160,fill1,11,0.03,40.0,2,3.49
1312160,fill1,12,0.03,40.2,2,3.49
1312160,fill1,13,0.03,40.0,2,3.49
1312160,fill1,14,0.05,28.0,2,2.62
1312160,fill1,15,0.04,30.5,2,2.82
1312160,fill1,16,0.03,41.6,2,3.49
1749544,fill0,0,0.03,59.2,2,3.49
1749544,fill0,1,0.03,59.1,2,3.49
1749544,fill0,2,0.03,58.4,2,3.49
1749544,fill0,3,0.03,59.3,2,3.49
1749544,fill0,4,0.03,59.2,2,3.49
1749544,fill0,5,0.03,59.1,2,3.49
1749544,fill0,6,0.03,59.1,2,3.49
1749544,fill0,7,0.03,58.8,2,3.49
1749544,fill0,8,0.03,59.1,2,3.49
1749544,fill0,9,0.03,58.9,2,3.49
1749544,fill0,10,0.03,59.1,2,3.49
1749544,fill0,11,0.03,59.0,2,3.49
1749544,fill0,12,0.03,58.7,2,3.49
1749544,fill0,13,0.03,59.1,2,3.49
1749544,fill0,14,0.03,59.1,2,3.49
1749544,fill0,15,0.03,59.3,2,3.49
1749544,fill0,16,0.03,59.1,2,3.49
1749544,fill1,0,0.04,41.7,2,3.49
1749544,fill1,1,0.04,41.7,2,3.49
1749544,fill1,2,0.04,41.6,2,3.49
1749544,fill1,3,0.04,41.6,2,3.49
1749544,fill1,4,0.04,41.7,2,3.49
1749544,fill1,5,0.04,41.7,2,3.49
1749544,fill1,6,0.04,41.6,2,3.49
1749544,fill1,7,0.04,41.7,2,3.49
1749544,fill1,8,0.04,41.7,2,3.49
1749544,fill1,9,0.04,41.7,2,3.49
1749544,fill1,10,0.04,41.5,2,3.49
1749544,fill1,11,0.04,41.7,2,3.49
1749544,fill1,12,0.04,41.7,2,3.49
1749544,fill1,13,0.04,41.7,2,3.49
1749544,fill1,14,0.06,30.2,2,2.69
1749544,fill1,15,0.06,28.5,2,2.42
1749544,fill1,16,0.04,41.7,2,3.49
2332728,fill0,0,0.07,33.8,2,2.06
2332728,fill0,1,0.04,57.7,2,3.49
2332728,fill0,2,0.04,58.6,2,3.49
2332728,fill0,3,0.05,48.6,2,3.49
2332728,fill0,4,0.04,52.5,2,3.49
2332728,fill0,5,0.06,36.6,2,2.42
2332728,fill0,6,0.05,44.5,2,2.92
2332728,fill0,7,0.06,39.5,2,2.82
2332728,fill0,8,0.06,40.7,2,2.87
2332728,fill0,9,0.06,42.4,2,3.00
2332728,fill0,10,0.04,52.6,2,3.49
2332728,fill0,11,0.05,47.6,2,3.49
2332728,fill0,12,0.05,48.3,2,3.49
2332728,fill0,13,0.05,48.6,2,3.49
2332728,fill0,14,0.05,48.6,2,3.49
2332728,fill0,15,0.05,46.6,2,3.49
2332728,fill0,16,0.05,49.9,2,3.49
2332728,fill1,0,0.06,40.2,2,3.49
2332728,fill1,1,0.06,39.5,2,3.49
2332728,fill1,2,0.06,39.6,2,3.49
2332728,fill1,3,0.08,28.4,2,2.51
2332728,fill1,4,0.06,40.1,2,3.49
2332728,fill1,5,0.06,40.1,2,3.49
2332728,fill1,6,0.06,40.2,2,3.49
2332728,fill1,7,0.06,40.2,2,3.49
2332728,fill1,8,0.06,40.2,2,3.49
2332728,fill1,9,0.06,40.1,2,3.49
2332728,fill1,10,0.06,40.2,2,3.49
2332728,fill1,11,0.06,40.0,2,3.49
2332728,fill1,12,0.06,39.9,2,3.49
2332728,fill1,13,0.06,40.3,2,3.49
