Size,Algo,Trial,Stampms,GB/s,Iters,uncR,uncW
1414764,alt01,15,0.03,43.3,2,0.00,0.00
1414764,alt01,16,0.03,43.5,2,0.00,0.00
1556240,fill0,0,0.03,53.1,2,0.03,0.02
1556240,fill0,1,0.03,53.6,2,0.02,0.03
1556240,fill0,2,0.03,53.8,2,0.02,0.02
1556240,fill0,3,0.03,49.9,2,0.01,0.01
1556240,fill0,4,0.03,50.8,2,0.01,0.01
1556240,fill0,5,0.04,37.0,2,0.01,0.01
1556240,fill0,6,0.03,48.4,2,0.02,0.01
1556240,fill0,7,0.03,50.5,2,0.02,0.02
1556240,fill0,8,0.03,47.4,2,0.12,0.10
1556240,fill0,9,0.05,31.1,2,0.27,0.24
1556240,fill0,10,0.04,38.1,2,0.23,0.19
1556240,fill0,11,0.03,46.9,2,0.19,0.15
1556240,fill0,12,0.03,46.7,2,0.21,0.15
1556240,fill0,13,0.03,45.0,2,0.28,0.15
1556240,fill0,14,0.03,49.2,2,0.15,0.08
1556240,fill0,15,0.03,50.5,2,0.09,0.05
1556240,fill0,16,0.03,50.7,2,0.08,0.06
1556240,fill1,0,0.04,39.2,2,0.00,0.00
1556240,fill1,1,0.04,39.1,2,0.00,0.00
1556240,fill1,2,0.04,39.3,2,0.00,0.00
1556240,fill1,3,0.04,39.3,2,0.00,0.00
1556240,fill1,4,0.04,37.2,2,0.00,0.00
1556240,fill1,5,0.04,39.2,2,0.00,0.00
1556240,fill1,6,0.04,39.2,2,0.00,0.00
1556240,fill1,7,0.04,39.3,2,0.00,0.00
1556240,fill1,8,0.04,38.9,2,0.00,0.00
1556240,fill1,9,0.04,39.3,2,0.00,0.00
1556240,fill1,10,0.04,39.4,2,0.00,0.00
1556240,fill1,11,0.04,39.1,2,0.00,0.00
1556240,fill1,12,0.04,39.2,2,0.00,0.00
1556240,fill1,13,0.04,39.1,2,0.00,0.00
1556240,fill1,14,0.04,39.2,2,0.00,0.00
1556240,fill1,15,0.04,39.3,2,0.00,0.00
1556240,fill1,16,0.04,37.2,2,0.00,0.00
1556240,alt01,0,0.04,43.1,2,0.00,0.00
1556240,alt01,1,0.04,41.4,2,0.00,0.00
1556240,alt01,2,0.04,43.4,2,0.00,0.00
1556240,alt01,3,0.05,30.2,2,0.00,0.00
1556240,alt01,4,0.05,29.7,2,0.00,0.00
1556240,alt01,5,0.04,43.6,2,0.00,0.00
1556240,alt01,6,0.04,43.6,2,0.00,0.00
1556240,alt01,7,0.04,43.6,2,0.00,0.00
1556240,alt01,8,0.04,43.5,2,0.00,0.00
1556240,alt01,9,0.04,43.5,2,0.00,0.00
1556240,alt01,10,0.04,43.4,2,0.00,0.00
1556240,alt01,11,0.04,43.5,2,0.00,0.00
1556240,alt01,12,0.04,43.6,2,0.00,0.00
1556240,alt01,13,0.04,43.6,2,0.00,0.00
1556240,alt01,14,0.04,43.6,2,0.00,0.00
1556240,alt01,15,0.04,40.9,2,0.00,0.00
1556240,alt01,16,0.04,43.5,2,0.00,0.00
1711864,fill0,0,0.03,57.8,2,0.00,0.00
1711864,fill0,1,0.03,57.7,2,0.00,0.00
1711864,fill0,2,0.03,57.5,2,0.00,0.00
1711864,fill0,3,0.03,57.7,2,0.00,0.00
1711864,fill0,4,0.03,57.4,2,0.00,0.00
1711864,fill0,5,0.03,57.7,2,0.00,0.00
1711864,fill0,6,0.03,57.4,2,0.00,0.00
1711864,fill0,7,0.03,57.9,2,0.00,0.00
1711864,fill0,8,0.03,57.0,2,0.00,0.00
1711864,fill0,9,0.03,57.8,2,0.00,0.00
1711864,fill0,10,0.03,57.7,2,0.00,0.00
1711864,fill0,11,0.03,57.8,2,0.00,0.00
1711864,fill0,12,0.03,57.4,2,0.00,0.00
1711864,fill0,13,0.03,57.8,2,0.00,0.00
1711864,fill0,14,0.03,57.8,2,0.00,0.00
1711864,fill0,15,0.03,57.6,2,0.00,0.00
1711864,fill0,16,0.03,57.7,2,0.00,0.00
1711864,fill1,0,0.04,40.9,2,0.00,0.00
1711864,fill1,1,0.04,41.0,2,0.00,0.00
1711864,fill1,2,0.04,40.9,2,0.00,0.00
1711864,fill1,3,0.04,40.9,2,0.00,0.00
1711864,fill1,4,0.06,30.3,2,0.00,0.00
1711864,fill1,5,0.04,38.5,2,0.01,0.00
1711864,fill1,6,0.06,29.7,2,0.00,0.00
1711864,fill1,7,0.04,41.0,2,0.00,0.00
1711864,fill1,8,0.04,41.1,2,0.00,0.00
1711864,fill1,9,0.04,40.9,2,0.00,0.00
1711864,fill1,10,0.04,40.9,2,0.00,0.00
1711864,fill1,11,0.04,40.9,2,0.00,0.00
1711864,fill1,12,0.04,40.9,2,0.00,0.00
1711864,fill1,13,0.04,40.9,2,0.00,0.00
1711864,fill1,14,0.04,40.7,2,0.00,0.00
1711864,fill1,15,0.04,41.0,2,0.00,0.00
1711864,fill1,16,0.04,40.9,2,0.00,0.00
1711864,alt01,0,0.04,41.7,2,0.00,0.00
1711864,alt01,1,0.04,43.7,2,0.00,0.00
1711864,alt01,2,0.04,43.6,2,0.00,0.00
1711864,alt01,3,0.04,43.5,2,0.00,0.00
1711864,alt01,4,0.04,43.7,2,0.00,0.00
1711864,alt01,5,0.04,43.7,2,0.00,0.00
1711864,alt01,6,0.04,43.4,2,0.00,0.00
1711864,alt01,7,0.04,43.5,2,0.00,0.00
1711864,alt01,8,0.04,43.5,2,0.00,0.00
1711864,alt01,9,0.04,43.6,2,0.00,0.00
1711864,alt01,10,0.04,43.7,2,0.00,0.00
1711864,alt01,11,0.04,43.6,2,0.00,0.00
1711864,alt01,12,0.04,43.7,2,0.00,0.00
1711864,alt01,13,0.04,41.7,2,0.00,0.00
1711864,alt01,14,0.04,43.6,2,0.00,0.00
1711864,alt01,15,0.04,43.6,2,0.00,0.00
1711864,alt01,16,0.04,43.6,2,0.00,0.00
1883052,fill0,0,0.05,38.4,2,0.00,0.00
1883052,fill0,1,0.03,54.5,2,0.00,0.00
1883052,fill0,2,0.05,41.0,2,0.00,0.00
1883052,fill0,3,0.03,57.4,2,0.00,0.00
1883052,fill0,4,0.03,57.9,2,0.00,0.00
1883052,fill0,5,0.05,35.0,2,0.01,0.00
1883052,fill0,6,0.03,54.3,2,0.01,0.00
1883052,fill0,7,0.07,28.2,2,0.01,0.00
1883052,fill0,8,0.08,24.7,2,0.01,0.00
1883052,fill0,9,0.03,57.8,2,0.00,0.00
1883052,fill0,10,0.03,57.2,2,0.00,0.00
1883052,fill0,11,0.03,57.7,2,0.00,0.00
1883052,fill0,12,0.04,53.6,2,0.00,0.00
1883052,fill0,13,0.03,57.4,2,0.00,0.00
1883052,fill0,14,0.03,58.0,2,0.00,0.00
1883052,fill0,15,0.03,57.5,2,0.00,0.00
1883052,fill0,16,0.03,57.9,2,0.00,0.00
1883052,fill1,0,0.05,40.7,2,0.00,0.00
1883052,fill1,1,0.05,41.1,2,0.00,0.00
1883052,fill1,2,0.05,41.1,2,0.00,0.00
1883052,fill1,3,0.05,41.0,2,0.00,0.00
1883052,fill1,4,0.05,41.0,2,0.00,0.00
1883052,fill1,5,0.05,40.9,2,0.00,0.00
1883052,fill1,6,0.05,41.1,2,0.00,0.00
1883052,fill1,7,0.05,39.4,2,0.00,0.00
1883052,fill1,8,0.05,41.0,2,0.00,0.00
1883052,fill1,9,0.05,41.0,2,0.00,0.00
1883052,fill1,10,0.05,41.0,2,0.00,0.00
1883052,fill1,11,0.05,41.1,2,0.00,0.00
1883052,fill1,12,0.05,40.9,2,0.00,0.00
1883052,fill1,13,0.05,41.0,2,0.00,0.00
1883052,fill1,14,0.05,41.0,2,0.00,0.00
1883052,fill1,15,0.05,40.9,2,0.00,0.00
1883052,fill1,16,0.05,40.8,2,0.00,0.00
1883052,alt01,0,0.04,43.7,2,0.00,0.00
1883052,alt01,1,0.04,43.7,2,0.00,0.00
1883052,alt01,2,0.05,41.5,2,0.00,0.00
1883052,alt01,3,0.04,43.8,2,0.00,0.00
1883052,alt01,4,0.04,43.7,2,0.00,0.00
1883052,alt01,5,0.04,43.7,2,0.00,0.00
1883052,alt01,6,0.04,43.7,2,0.00,0.00
1883052,alt01,7,0.04,43.8,2,0.00,0.00
1883052,alt01,8,0.04,43.6,2,0.00,0.00
1883052,alt01,9,0.04,43.8,2,0.00,0.00
1883052,alt01,10,0.04,43.7,2,0.00,0.00
1883052,alt01,11,0.04,43.8,2,0.00,0.00
1883052,alt01,12,0.04,43.8,2,0.00,0.00
1883052,alt01,13,0.04,43.7,2,0.00,0.00
1883052,alt01,14,0.04,43.7,2,0.00,0.00
1883052,alt01,15,0.04,43.7,2,0.00,0.00
1883052,alt01,16,0.04,43.7,2,0.00,0.00
2071356,fill0,0,0.04,57.6,2,0.00,0.00
2071356,fill0,1,0.04,57.6,2,0.00,0.00
2071356,fill0,2,0.04,58.0,2,0.00,0.00
2071356,fill0,3,0.04,57.9,2,0.00,0.00
2071356,fill0,4,0.04,58.1,2,0.00,0.00
2071356,fill0,5,0.04,57.8,2,0.00,0.00
2071356,fill0,6,0.04,58.1,2,0.00,0.00
2071356,fill0,7,0.04,57.8,2,0.00,0.00
2071356,fill0,8,0.04,57.5,2,0.00,0.00
2071356,fill0,9,0.04,58.0,2,0.00,0.00
2071356,fill0,10,0.04,58.1,2,0.00,0.00
2071356,fill0,11,0.04,57.4,2,0.00,0.00
2071356,fill0,12,0.06,35.7,2,0.00,0.00
2071356,fill0,13,0.04,54.4,2,0.00,0.00
2071356,fill0,14,0.05,38.7,2,0.00,0.00
2071356,fill0,15,0.04,58.0,2,0.00,0.00
2071356,fill0,16,0.04,57.8,2,0.00,0.00
2071356,fill1,0,0.05,41.1,2,0.00,0.00
2071356,fill1,1,0.05,41.0,2,0.00,0.00
2071356,fill1,2,0.05,41.0,2,0.00,0.00
2071356,fill1,3,0.05,40.9,2,0.00,0.00
2071356,fill1,4,0.05,39.3,2,0.00,0.00
2071356,fill1,5,0.05,41.2,2,0.00,0.00
2071356,fill1,6,0.05,41.0,2,0.00,0.00
2071356,fill1,7,0.05,41.0,2,0.00,0.00
2071356,fill1,8,0.05,41.1,2,0.00,0.00
2071356,fill1,9,0.05,41.0,2,0.00,0.00
2071356,fill1,10,0.05,41.0,2,0.00,0.00
2071356,fill1,11,0.05,41.1,2,0.00,0.00
2071356,fill1,12,0.05,41.2,2,0.00,0.00
2071356,fill1,13,0.05,41.2,2,0.00,0.00
2071356,fill1,14,0.05,41.0,2,0.00,0.00
2071356,fill1,15,0.05,41.0,2,0.00,0.00
2071356,fill1,16,0.05,41.1,2,0.00,0.00
2071356,alt01,0,0.05,43.8,2,0.00,0.00
2071356,alt01,1,0.05,43.8,2,0.00,0.00
2071356,alt01,2,0.05,43.7,2,0.00,0.00
2071356,alt01,3,0.05,43.8,2,0.00,0.00
2071356,alt01,4,0.05,43.7,2,0.00,0.00
2071356,alt01,5,0.05,43.9,2,0.00,0.00
2071356,alt01,6,0.05,43.8,2,0.00,0.00
2071356,alt01,7,0.05,41.8,2,0.00,0.00
2071356,alt01,8,0.05,43.9,2,0.00,0.00
2071356,alt01,9,0.05,43.9,2,0.00,0.00
2071356,alt01,10,0.05,43.8,2,0.00,0.00
2071356,alt01,11,0.05,43.8,2,0.00,0.00
2071356,alt01,12,0.05,43.8,2,0.00,0.00
2071356,alt01,13,0.05,43.7,2,0.00,0.00
2071356,alt01,14,0.05,43.8,2,0.00,0.00
2071356,alt01,15,0.05,43.7,2,0.00,0.00
2071356,alt01,16,0.05,43.8,2,0.00,0.00
2278492,fill0,0,0.04,58.1,2,0.00,0.00
2278492,fill0,1,0.04,54.7,2,0.00,0.00
2278492,fill0,2,0.04,57.8,2,0.00,0.00
2278492,fill0,3,0.04,57.8,2,0.00,0.00
2278492,fill0,4,0.04,58.0,2,0.00,0.00
2278492,fill0,5,0.04,57.8,2,0.00,0.00
2278492,fill0,6,0.04,58.2,2,0.00,0.00
2278492,fill0,7,0.04,58.0,2,0.00,0.00
2278492,fill0,8,0.04,58.1,2,0.00,0.00
2278492,fill0,9,0.04,58.1,2,0.00,0.00
2278492,fill0,10,0.04,58.2,2,0.00,0.00
2278492,fill0,11,0.04,57.6,2,0.00,0.00
2278492,fill0,12,0.04,57.8,2,0.00,0.00
2278492,fill0,13,0.04,58.0,2,0.00,0.00
2278492,fill0,14,0.04,58.1,2,0.00,0.00
2278492,fill0,15,0.04,54.7,2,0.00,0.00
2278492,fill0,16,0.06,40.7,2,0.00,0.00
2278492,fill1,0,0.06,41.1,2,0.00,0.00
2278492,fill1,1,0.06,41.1,2,0.00,0.00
2278492,fill1,2,0.06,41.2,2,0.00,0.00
2278492,fill1,3,0.06,41.1,2,0.00,0.00
2278492,fill1,4,0.06,41.1,2,0.00,0.00
2278492,fill1,5,0.06,41.1,2,0.00,0.00
2278492,fill1,6,0.06,39.5,2,0.00,0.00
2278492,fill1,7,0.06,41.1,2,0.00,0.00
2278492,fill1,8,0.06,41.1,2,0.00,0.00
2278492,fill1,9,0.06,41.2,2,0.00,0.00
2278492,fill1,10,0.06,41.2,2,0.00,0.00
2278492,fill1,11,0.06,41.1,2,0.00,0.00
2278492,fill1,12,0.06,41.1,2,0.00,0.00
2278492,fill1,13,0.06,39.5,2,0.00,0.00
2278492,fill1,14,0.06,41.1,2,0.00,0.00
2278492,fill1,15,0.06,41.2,2,0.00,0.00
2278492,fill1,16,0.06,41.2,2,0.00,0.00
2278492,alt01,0,0.05,43.8,2,0.00,0.00
2278492,alt01,1,0.05,43.8,2,0.00,0.00
2278492,alt01,2,0.05,43.8,2,0.00,0.00
2278492,alt01,3,0.05,43.9,2,0.00,0.00
2278492,alt01,4,0.05,43.9,2,0.00,0.00
2278492,alt01,5,0.05,41.9,2,0.00,0.00
2278492,alt01,6,0.05,43.8,2,0.00,0.00
2278492,alt01,7,0.05,43.9,2,0.00,0.00
2278492,alt01,8,0.05,43.9,2,0.00,0.00
2278492,alt01,9,0.05,43.8,2,0.00,0.00
2278492,alt01,10,0.05,43.8,2,0.00,0.00
2278492,alt01,11,0.05,43.9,2,0.00,0.00
2278492,alt01,12,0.05,43.9,2,0.00,0.00
2278492,alt01,13,0.05,43.8,2,0.00,0.00
2278492,alt01,14,0.05,43.8,2,0.00,0.00
2278492,alt01,15,0.05,42.0,2,0.00,0.00
2278492,alt01,16,0.05,43.8,2,0.00,0.00
2506340,fill0,0,0.04,58.3,2,0.00,0.00
2506340,fill0,1,0.04,58.1,2,0.00,0.00
2506340,fill0,2,0.04,58.3,2,0.00,0.00
2506340,fill0,3,0.04,58.3,2,0.00,0.00
2506340,fill0,4,0.04,58.3,2,0.00,0.00
2506340,fill0,5,0.04,58.1,2,0.00,0.00
2506340,fill0,6,0.04,58.2,2,0.00,0.00
2506340,fill0,7,0.04,58.3,2,0.00,0.00
2506340,fill0,8,0.04,58.1,2,0.00,0.00
2506340,fill0,9,0.04,58.0,2,0.00,0.00
2506340,fill0,10,0.04,57.0,2,0.00,0.00
2506340,fill0,11,0.06,40.8,2,0.00,0.00
2506340,fill0,12,0.06,41.1,2,0.00,0.00
2506340,fill0,13,0.04,58.2,2,0.00,0.00
2506340,fill0,14,0.04,58.1,2,0.00,0.00
2506340,fill0,15,0.04,58.3,2,0.00,0.00
2506340,fill0,16,0.04,58.4,2,0.00,0.00
2506340,fill1,0,0.06,39.8,2,0.00,0.00
2506340,fill1,1,0.06,41.2,2,0.00,0.00
2506340,fill1,2,0.06,41.2,2,0.00,0.00
2506340,fill1,3,0.06,41.2,2,0.00,0.00
2506340,fill1,4,0.06,41.2,2,0.00,0.00
2506340,fill1,5,0.06,41.2,2,0.00,0.00
2506340,fill1,6,0.06,41.2,2,0.00,0.00
2506340,fill1,7,0.06,41.2,2,0.00,0.00
2506340,fill1,8,0.06,41.2,2,0.00,0.00
2506340,fill1,9,0.06,39.7,2,0.00,0.00
2506340,fill1,10,0.06,41.2,2,0.00,0.00
2506340,fill1,11,0.06,41.2,2,0.00,0.00
2506340,fill1,12,0.06,41.2,2,0.00,0.00
2506340,fill1,13,0.06,41.3,2,0.00,0.00
2506340,fill1,14,0.06,41.2,2,0.00,0.00
2506340,fill1,15,0.06,41.2,2,0.00,0.00
2506340,fill1,16,0.06,41.2,2,0.00,0.00
2506340,alt01,0,0.06,43.9,2,0.00,0.00
2506340,alt01,1,0.06,43.9,2,0.00,0.00
2506340,alt01,2,0.06,43.9,2,0.00,0.00
2506340,alt01,3,0.09,29.0,2,0.01,0.01
2506340,alt01,4,0.06,43.8,2,0.00,0.00
2506340,alt01,5,0.06,43.9,2,0.00,0.00
2506340,alt01,6,0.06,43.9,2,0.00,0.00
2506340,alt01,7,0.06,43.9,2,0.00,0.00
2506340,alt01,8,0.06,43.9,2,0.00,0.00
2506340,alt01,9,0.06,43.8,2,0.00,0.00
2506340,alt01,10,0.06,43.9,2,0.00,0.00
2506340,alt01,11,0.06,44.0,2,0.00,0.00
2506340,alt01,12,0.06,44.0,2,0.00,0.00
2506340,alt01,13,0.06,43.9,2,0.00,0.00
2506340,alt01,14,0.06,43.9,2,0.00,0.00
2506340,alt01,15,0.06,42.1,2,0.00,0.00
2506340,alt01,16,0.06,43.8,2,0.00,0.00
2756972,fill0,0,0.05,58.1,2,0.00,0.00
2756972,fill0,1,0.05,58.2,2,0.00,0.00
2756972,fill0,2,0.05,58.2,2,0.00,0.00
2756972,fill0,3,0.05,58.2,2,0.00,0.00
2756972,fill0,4,0.05,58.3,2,0.00,0.00
2756972,fill0,5,0.05,55.6,2,0.00,0.00
2756972,fill0,6,0.05,58.2,2,0.00,0.00
2756972,fill0,7,0.05,58.3,2,0.00,0.00
2756972,fill0,8,0.05,58.4,2,0.00,0.00
2756972,fill0,9,0.05,58.3,2,0.00,0.00
2756972,fill0,10,0.05,58.3,2,0.00,0.00
2756972,fill0,11,0.05,58.2,2,0.00,0.00
2756972,fill0,12,0.05,58.3,2,0.00,0.00
2756972,fill0,13,0.05,58.2,2,0.00,0.00
2756972,fill0,14,0.05,58.3,2,0.00,0.00
2756972,fill0,15,0.05,58.3,2,0.00,0.00
2756972,fill0,16,0.05,58.3,2,0.00,0.00
2756972,fill1,0,0.07,41.3,2,0.00,0.00
2756972,fill1,1,0.07,41.3,2,0.00,0.00
2756972,fill1,2,0.07,41.2,2,0.00,0.00
2756972,fill1,3,0.07,41.2,2,0.00,0.00
2756972,fill1,4,0.08,33.3,2,0.00,0.00
2756972,fill1,5,0.08,33.5,2,0.00,0.00
2756972,fill1,6,0.07,41.3,2,0.00,0.00
2756972,fill1,7,0.07,41.3,2,0.00,0.00
2756972,fill1,8,0.07,41.2,2,0.01,0.00
2756972,fill1,9,0.07,41.1,2,0.00,0.00
2756972,fill1,10,0.07,39.9,2,0.00,0.00
2756972,fill1,11,0.07,41.3,2,0.00,0.00
2756972,fill1,12,0.07,41.3,2,0.00,0.00
2756972,fill1,13,0.07,41.2,2,0.00,0.00
2756972,fill1,14,0.07,41.3,2,0.00,0.00
2756972,fill1,15,0.07,41.3,2,0.00,0.00
2756972,fill1,16,0.07,41.2,2,0.00,0.00
2756972,alt01,0,0.06,44.0,2,0.00,0.00
2756972,alt01,1,0.06,44.0,2,0.00,0.00
2756972,alt01,2,0.06,44.0,2,0.00,0.00
2756972,alt01,3,0.06,44.1,2,0.00,0.00
2756972,alt01,4,0.06,44.0,2,0.00,0.00
2756972,alt01,5,0.06,44.0,2,0.00,0.00
2756972,alt01,6,0.06,44.0,2,0.00,0.00
2756972,alt01,7,0.08,35.5,2,0.00,0.00
2756972,alt01,8,0.08,33.1,2,0.00,0.00
2756972,alt01,9,0.06,43.7,2,0.00,0.00
2756972,alt01,10,0.06,44.0,2,0.00,0.00
2756972,alt01,11,0.06,44.0,2,0.00,0.00
2756972,alt01,12,0.06,44.0,2,0.00,0.00
2756972,alt01,13,0.06,43.9,2,0.00,0.00
2756972,alt01,14,0.06,44.0,2,0.00,0.00
2756972,alt01,15,0.07,42.3,2,0.00,0.00
2756972,alt01,16,0.06,44.0,2,0.00,0.00
3032672,fill0,0,0.05,58.2,2,0.00,0.00
3032672,fill0,1,0.05,58.3,2,0.00,0.00
3032672,fill0,2,0.05,58.5,2,0.00,0.00
3032672,fill0,3,0.05,58.5,2,0.00,0.00
3032672,fill0,4,0.05,58.6,2,0.00,0.00
3032672,fill0,5,0.05,58.4,2,0.00,0.00
3032672,fill0,6,0.05,58.5,2,0.00,0.00
3032672,fill0,7,0.05,58.4,2,0.00,0.00
3032672,fill0,8,0.05,58.3,2,0.00,0.00
3032672,fill0,9,0.05,58.5,2,0.00,0.00
3032672,fill0,10,0.05,58.3,2,0.00,0.00
3032672,fill0,11,0.05,58.5,2,0.00,0.00
3032672,fill0,12,0.05,58.5,2,0.00,0.00
3032672,fill0,13,0.05,58.4,2,0.00,0.00
3032672,fill0,14,0.05,58.5,2,0.00,0.00
3032672,fill0,15,0.07,43.9,2,0.00,0.00
3032672,fill0,16,0.07,44.8,2,0.00,0.00
3032672,fill1,0,0.07,41.3,2,0.00,0.00
3032672,fill1,1,0.08,40.1,2,0.00,0.00
3032672,fill1,2,0.07,41.3,2,0.00,0.00
3032672,fill1,3,0.07,41.2,2,0.00,0.00
3032672,fill1,4,0.07,41.2,2,0.00,0.00
3032672,fill1,5,0.07,41.3,2,0.00,0.00
3032672,fill1,6,0.07,41.2,2,0.00,0.00
3032672,fill1,7,0.07,41.3,2,0.00,0.00
3032672,fill1,8,0.08,40.0,2,0.00,0.00
3032672,fill1,9,0.07,41.3,2,0.00,0.00
3032672,fill1,10,0.07,41.3,2,0.00,0.00
3032672,fill1,11,0.07,41.3,2,0.00,0.00
3032672,fill1,12,0.07,41.3,2,0.00,0.00
3032672,fill1,13,0.07,41.3,2,0.00,0.00
3032672,fill1,14,0.07,41.3,2,0.00,0.00
3032672,fill1,15,0.09,33.3,2,0.00,0.00
3032672,fill1,16,0.09,33.0,2,0.00,0.00
3032672,alt01,0,0.07,44.1,2,0.00,0.00
3032672,alt01,1,0.07,44.0,2,0.00,0.00
3032672,alt01,2,0.07,44.1,2,0.00,0.00
3032672,alt01,3,0.07,43.9,2,0.00,0.00
3032672,alt01,4,0.07,44.0,2,0.00,0.00
3032672,alt01,5,0.07,44.0,2,0.00,0.00
3032672,alt01,6,0.07,44.0,2,0.00,0.00
3032672,alt01,7,0.07,44.0,2,0.00,0.00
3032672,alt01,8,0.07,42.6,2,0.00,0.00
3032672,alt01,9,0.07,44.1,2,0.00,0.00
3032672,alt01,10,0.07,44.0,2,0.00,0.00
3032672,alt01,11,0.07,44.0,2,0.00,0.00
3032672,alt01,12,0.07,44.1,2,0.00,0.00
3032672,alt01,13,0.07,44.1,2,0.00,0.00
3032672,alt01,14,0.07,44.1,2,0.00,0.00
3032672,alt01,15,0.07,44.0,2,0.00,0.00
3032672,alt01,16,0.10,30.1,2,0.00,0.00
3335936,fill0,0,0.06,56.0,2,0.00,0.00
3335936,fill0,1,0.06,56.7,2,0.00,0.00
3335936,fill0,2,0.06,56.0,2,0.00,0.00
3335936,fill0,3,0.06,55.8,2,0.00,0.00
3335936,fill0,4,0.06,54.3,2,0.00,0.00
3335936,fill0,5,0.06,56.6,2,0.00,0.00
3335936,fill0,6,0.06,57.0,2,0.00,0.00
3335936,fill0,7,0.06,56.9,2,0.00,0.00
3335936,fill0,8,0.06,56.1,2,0.00,0.00
3335936,fill0,9,0.06,57.0,2,0.00,0.00
3335936,fill0,10,0.06,56.5,2,0.00,0.00
3335936,fill0,11,0.06,54.3,2,0.00,0.00
3335936,fill0,12,0.06,56.7,2,0.00,0.00
3335936,fill0,13,0.06,56.1,2,0.00,0.00
3335936,fill0,14,0.06,56.5,2,0.00,0.00
3335936,fill0,15,0.06,56.2,2,0.00,0.00
3335936,fill0,16,0.06,56.4,2,0.00,0.00
3335936,fill1,0,0.08,40.7,2,0.00,0.01
3335936,fill1,1,0.08,40.7,2,0.00,0.01
3335936,fill1,2,0.08,40.6,2,0.00,0.01
3335936,fill1,3,0.08,40.6,2,0.00,0.01
3335936,fill1,4,0.08,40.1,2,0.00,0.01
3335936,fill1,5,0.08,40.3,2,0.00,0.01
3335936,fill1,6,0.08,40.6,2,0.00,0.01
3335936,fill1,7,0.08,40.5,2,0.00,0.01
3335936,fill1,8,0.08,40.6,2,0.00,0.01
3335936,fill1,9,0.08,40.7,2,0.00,0.01
3335936,fill1,10,0.08,40.7,2,0.00,0.01
3335936,fill1,11,0.08,40.4,2,0.00,0.01
3335936,fill1,12,0.08,40.2,2,0.00,0.01
3335936,fill1,13,0.08,40.6,2,0.00,0.01
3335936,fill1,14,0.08,40.5,2,0.00,0.01
3335936,fill1,15,0.08,40.8,2,0.00,0.01
3335936,fill1,16,0.10,34.0,2,0.00,0.01
3335936,alt01,0,0.08,43.1,2,0.00,0.01
3335936,alt01,1,0.08,42.7,2,0.00,0.01
3335936,alt01,2,0.08,43.0,2,0.00,0.01
3335936,alt01,3,0.08,42.9,2,0.00,0.00
3335936,alt01,4,0.08,43.0,2,0.00,0.01
3335936,alt01,5,0.08,42.9,2,0.00,0.01
3335936,alt01,6,0.08,42.7,2,0.00,0.01
3335936,alt01,7,0.08,42.7,2,0.00,0.01
3335936,alt01,8,0.08,43.0,2,0.00,0.01
3335936,alt01,9,0.08,43.0,2,0.00,0.01
3335936,alt01,10,0.08,43.5,2,0.00,0.01
3335936,alt01,11,0.08,43.3,2,0.00,0.01
3335936,alt01,12,0.08,43.1,2,0.00,0.01
3335936,alt01,13,0.08,42.9,2,0.00,0.01
3335936,alt01,14,0.10,34.9,2,0.00,0.01
3335936,alt01,15,0.10,34.7,2,0.00,0.01
3335936,alt01,16,0.08,43.0,2,0.00,0.01
3669532,fill0,0,0.07,53.3,2,0.00,0.00
3669532,fill0,1,0.07,53.7,2,0.00,0.00
3669532,fill0,2,0.07,53.5,2,0.00,0.00
3669532,fill0,3,0.07,54.1,2,0.00,0.00
3669532,fill0,4,0.07,53.3,2,0.00,0.00
3669532,fill0,5,0.07,54.5,2,0.00,0.00
3669532,fill0,6,0.07,54.1,2,0.00,0.00
3669532,fill0,7,0.07,54.6,2,0.00,0.00
3669532,fill0,8,0.07,53.9,2,0.00,0.00
3669532,fill0,9,0.07,53.7,2,0.00,0.00
3669532,fill0,10,0.07,54.0,2,0.00,0.00
3669532,fill0,11,0.07,53.9,2,0.00,0.00
3669532,fill0,12,0.07,54.6,2,0.00,0.00
3669532,fill0,13,0.07,54.3,2,0.00,0.00
3669532,fill0,14,0.07,54.4,2,0.00,0.00
3669532,fill0,15,0.10,35.7,2,0.00,0.00
3669532,fill0,16,0.07,54.3,2,0.00,0.00
3669532,fill1,0,0.09,39.8,2,0.00,0.02
3669532,fill1,1,0.09,39.6,2,0.00,0.02
3669532,fill1,2,0.09,39.5,2,0.00,0.02
3669532,fill1,3,0.09,39.4,2,0.00,0.02
3669532,fill1,4,0.09,39.5,2,0.00,0.02
3669532,fill1,5,0.09,39.8,2,0.00,0.02
3669532,fill1,6,0.09,39.9,2,0.00,0.02
3669532,fill1,7,0.09,39.4,2,0.00,0.02
3669532,fill1,8,0.09,39.8,2,0.00,0.02
3669532,fill1,9,0.13,28.4,2,0.00,0.04
3669532,fill1,10,0.09,39.1,2,0.00,0.03
3669532,fill1,11,0.09,39.6,2,0.00,0.02
3669532,fill1,12,0.09,39.7,2,0.00,0.02
3669532,fill1,13,0.09,39.7,2,0.00,0.02
3669532,fill1,14,0.09,39.9,2,0.00,0.02
3669532,fill1,15,0.09,39.7,2,0.00,0.02
3669532,fill1,16,0.09,39.4,2,0.00,0.02
3669532,alt01,0,0.09,42.1,2,0.00,0.01
3669532,alt01,1,0.09,41.8,2,0.00,0.01
3669532,alt01,2,0.09,42.0,2,0.00,0.01
