Size,Algo,Trial,Stampms,GB/s,Iters,GHz
17536,fill0,6,0.00,195.9,6,3.49
17536,fill0,7,0.00,195.6,6,3.49
17536,fill0,8,0.00,196.3,6,3.50
17536,fill0,9,0.00,195.9,6,3.49
17536,fill0,10,0.00,195.6,6,3.49
17536,fill0,11,0.00,195.9,6,3.49
17536,fill0,12,0.00,195.9,6,3.49
17536,fill0,13,0.00,195.6,6,3.49
17536,fill0,14,0.00,196.3,6,3.50
17536,fill0,15,0.00,195.9,6,3.49
17536,fill0,16,0.00,196.3,6,3.50
17536,fill1,0,0.00,196.3,6,3.50
17536,fill1,1,0.00,197.0,6,3.51
17536,fill1,2,0.00,196.3,6,3.50
17536,fill1,3,0.00,196.3,6,3.50
17536,fill1,4,0.00,196.3,6,3.50
17536,fill1,5,0.00,196.7,6,3.51
17536,fill1,6,0.00,196.3,6,3.50
17536,fill1,7,0.00,196.3,6,3.50
17536,fill1,8,0.00,196.3,6,3.50
17536,fill1,9,0.00,196.3,6,3.50
17536,fill1,10,0.00,196.7,6,3.51
17536,fill1,11,0.00,195.9,6,3.50
17536,fill1,12,0.00,196.3,6,3.50
17536,fill1,13,0.00,196.3,6,3.50
17536,fill1,14,0.00,195.9,6,3.50
17536,fill1,15,0.00,196.3,6,3.50
17536,fill1,16,0.00,196.3,6,3.50
23380,fill0,0,0.00,196.8,5,3.49
23380,fill0,1,0.00,196.1,5,3.49
23380,fill0,2,0.00,196.1,5,3.49
23380,fill0,3,0.00,196.1,5,3.48
23380,fill0,4,0.00,197.1,5,3.49
23380,fill0,5,0.00,196.8,5,3.49
23380,fill0,6,0.00,196.8,5,3.49
23380,fill0,7,0.00,196.8,5,3.49
23380,fill0,8,0.00,197.1,5,3.50
23380,fill0,9,0.00,196.1,5,3.49
23380,fill0,10,0.00,196.1,5,3.49
23380,fill0,11,0.00,197.1,5,3.50
23380,fill0,12,0.00,197.1,5,3.50
23380,fill0,13,0.00,196.8,5,3.49
23380,fill0,14,0.00,196.8,5,3.49
23380,fill0,15,0.00,196.8,5,3.49
23380,fill0,16,0.00,197.1,5,3.50
23380,fill1,0,0.00,198.1,5,3.51
23380,fill1,1,0.00,198.1,5,3.51
23380,fill1,2,0.00,197.5,5,3.50
23380,fill1,3,0.00,197.8,5,3.50
23380,fill1,4,0.00,197.5,5,3.50
23380,fill1,5,0.00,197.5,5,3.50
23380,fill1,6,0.00,197.5,5,3.49
23380,fill1,7,0.00,197.8,5,3.50
23380,fill1,8,0.00,197.1,5,3.49
23380,fill1,9,0.00,197.5,5,3.50
23380,fill1,10,0.00,197.1,5,3.50
23380,fill1,11,0.00,7.5,5,0.40
23380,fill1,12,0.00,190.1,5,3.50
23380,fill1,13,0.00,194.8,5,3.50
23380,fill1,14,0.00,196.1,5,3.49
23380,fill1,15,0.00,196.1,5,3.49
23380,fill1,16,0.00,197.5,5,3.51
31172,fill0,0,0.00,200.5,4,3.50
31172,fill0,1,0.00,200.1,4,3.50
31172,fill0,2,0.00,200.5,4,3.50
31172,fill0,3,0.00,199.5,4,3.49
31172,fill0,4,0.00,200.5,4,3.50
31172,fill0,5,0.00,200.1,4,3.50
31172,fill0,6,0.00,200.1,4,3.50
31172,fill0,7,0.00,200.5,4,3.50
31172,fill0,8,0.00,199.5,4,3.48
31172,fill0,9,0.00,200.5,4,3.50
31172,fill0,10,0.00,199.5,4,3.48
31172,fill0,11,0.00,200.1,4,3.50
31172,fill0,12,0.00,199.5,4,3.48
31172,fill0,13,0.00,200.1,4,3.50
31172,fill0,14,0.00,200.1,4,3.50
31172,fill0,15,0.00,199.5,4,3.49
31172,fill0,16,0.00,199.5,4,3.48
31172,fill1,0,0.00,199.5,4,3.49
31172,fill1,1,0.00,200.1,4,3.50
31172,fill1,2,0.00,199.5,4,3.49
31172,fill1,3,0.00,200.1,4,3.50
31172,fill1,4,0.00,199.5,4,3.49
31172,fill1,5,0.00,200.1,4,3.50
31172,fill1,6,0.00,200.5,4,3.50
31172,fill1,7,0.00,199.5,4,3.49
31172,fill1,8,0.00,200.1,4,3.50
31172,fill1,9,0.00,200.5,4,3.50
31172,fill1,10,0.00,199.5,4,3.49
31172,fill1,11,0.00,200.5,4,3.50
31172,fill1,12,0.00,200.5,4,3.50
31172,fill1,13,0.00,200.1,4,3.50
31172,fill1,14,0.00,200.5,4,3.50
31172,fill1,15,0.00,200.1,4,3.50
31172,fill1,16,0.00,200.5,4,3.50
41564,fill0,0,0.00,200.1,3,3.50
41564,fill0,1,0.00,199.2,3,3.49
41564,fill0,2,0.00,185.8,3,3.49
41564,fill0,3,0.00,193.3,3,3.50
41564,fill0,4,0.00,199.2,3,3.49
41564,fill0,5,0.00,199.5,3,3.49
41564,fill0,6,0.00,199.2,3,3.49
41564,fill0,7,0.00,199.5,3,3.49
41564,fill0,8,0.00,197.9,3,3.49
41564,fill0,9,0.00,199.2,3,3.49
41564,fill0,10,0.00,199.5,3,3.49
41564,fill0,11,0.00,198.9,3,3.48
41564,fill0,12,0.00,199.2,3,3.49
41564,fill0,13,0.00,199.2,3,3.48
41564,fill0,14,0.00,199.2,3,3.49
41564,fill0,15,0.00,199.5,3,3.49
41564,fill0,16,0.00,198.9,3,3.48
41564,fill1,0,0.00,200.1,3,3.50
41564,fill1,1,0.00,200.1,3,3.50
41564,fill1,2,0.00,191.5,3,3.50
41564,fill1,3,0.00,200.5,3,3.50
41564,fill1,4,0.00,200.1,3,3.50
41564,fill1,5,0.00,200.5,3,3.50
41564,fill1,6,0.00,200.1,3,3.50
41564,fill1,7,0.00,200.5,3,3.50
41564,fill1,8,0.00,196.7,3,3.50
41564,fill1,9,0.00,200.1,3,3.50
41564,fill1,10,0.00,201.1,3,3.51
41564,fill1,11,0.00,200.1,3,3.50
41564,fill1,12,0.00,200.1,3,3.50
41564,fill1,13,0.00,200.5,3,3.50
41564,fill1,14,0.00,200.5,3,3.50
41564,fill1,15,0.00,199.5,3,3.49
41564,fill1,16,0.00,200.5,3,3.50
55420,fill0,0,0.00,64.8,2,3.49
55420,fill0,1,0.00,64.6,2,3.50
55420,fill0,2,0.00,65.9,2,3.50
55420,fill0,3,0.00,63.6,2,3.50
55420,fill0,4,0.00,64.7,2,3.50
55420,fill0,5,0.00,62.7,2,3.50
55420,fill0,6,0.00,65.9,2,3.49
55420,fill0,7,0.00,64.3,2,3.50
55420,fill0,8,0.00,63.9,2,3.49
55420,fill0,9,0.00,64.4,2,3.49
55420,fill0,10,0.00,62.8,2,3.49
55420,fill0,11,0.00,65.3,2,3.49
55420,fill0,12,0.00,63.3,2,3.49
55420,fill0,13,0.00,65.7,2,3.49
55420,fill0,14,0.00,64.6,2,3.48
55420,fill0,15,0.00,64.8,2,3.48
55420,fill0,16,0.00,64.4,2,3.51
55420,fill1,0,0.00,65.5,2,3.49
55420,fill1,1,0.00,65.3,2,3.49
55420,fill1,2,0.00,64.7,2,3.49
55420,fill1,3,0.00,64.9,2,3.48
55420,fill1,4,0.00,64.7,2,3.49
55420,fill1,5,0.00,64.7,2,3.49
55420,fill1,6,0.00,62.7,2,3.49
55420,fill1,7,0.00,64.9,2,3.50
55420,fill1,8,0.00,66.7,2,3.49
55420,fill1,9,0.00,64.8,2,3.49
55420,fill1,10,0.00,66.0,2,3.50
55420,fill1,11,0.00,64.4,2,3.50
55420,fill1,12,0.00,64.6,2,3.50
55420,fill1,13,0.00,66.7,2,3.50
55420,fill1,14,0.00,63.8,2,3.49
55420,fill1,15,0.00,64.4,2,3.50
55420,fill1,16,0.00,63.4,2,3.49
73892,fill0,0,0.00,65.3,2,3.50
73892,fill0,1,0.00,68.5,2,3.49
73892,fill0,2,0.00,69.3,2,3.49
73892,fill0,3,0.00,63.9,2,3.49
73892,fill0,4,0.00,62.7,2,3.49
73892,fill0,5,0.00,64.6,2,3.49
73892,fill0,6,0.00,67.2,2,3.49
73892,fill0,7,0.00,65.2,2,3.49
73892,fill0,8,0.00,67.2,2,3.49
73892,fill0,9,0.00,67.2,2,3.50
73892,fill0,10,0.00,67.1,2,3.50
73892,fill0,11,0.00,66.4,2,3.50
73892,fill0,12,0.00,63.9,2,3.50
73892,fill0,13,0.00,60.4,2,3.50
73892,fill0,14,0.00,66.9,2,3.50
73892,fill0,15,0.00,63.9,2,3.49
73892,fill0,16,0.00,69.0,2,3.49
73892,fill1,0,0.00,65.3,2,3.50
73892,fill1,1,0.00,64.4,2,3.49
73892,fill1,2,0.00,66.4,2,3.49
73892,fill1,3,0.00,62.9,2,3.49
73892,fill1,4,0.00,62.3,2,3.48
73892,fill1,5,0.00,65.9,2,3.49
73892,fill1,6,0.00,65.9,2,3.49
73892,fill1,7,0.00,61.3,2,3.49
73892,fill1,8,0.00,63.3,2,3.49
73892,fill1,9,0.00,63.1,2,3.49
73892,fill1,10,0.00,63.9,2,3.50
73892,fill1,11,0.00,68.6,2,3.50
73892,fill1,12,0.00,62.3,2,3.50
73892,fill1,13,0.00,63.5,2,3.50
73892,fill1,14,0.00,69.3,2,3.49
73892,fill1,15,0.00,64.6,2,3.49
73892,fill1,16,0.00,64.2,2,3.49
98524,fill0,0,0.00,64.6,2,3.49
98524,fill0,1,0.00,66.3,2,3.49
98524,fill0,2,0.00,63.2,2,3.49
98524,fill0,3,0.00,63.5,2,3.49
98524,fill0,4,0.00,69.8,2,3.50
98524,fill0,5,0.00,63.6,2,3.50
98524,fill0,6,0.00,63.9,2,3.50
98524,fill0,7,0.00,63.4,2,3.50
98524,fill0,8,0.00,69.0,2,3.49
98524,fill0,9,0.00,63.5,2,3.49
98524,fill0,10,0.00,65.1,2,3.49
98524,fill0,11,0.00,62.5,2,3.49
98524,fill0,12,0.00,67.3,2,3.49
98524,fill0,13,0.00,67.1,2,3.49
98524,fill0,14,0.00,61.5,2,3.50
98524,fill0,15,0.00,63.4,2,3.50
98524,fill0,16,0.00,65.2,2,3.50
98524,fill1,0,0.00,66.2,2,3.49
98524,fill1,1,0.00,63.5,2,3.49
98524,fill1,2,0.00,66.8,2,3.49
98524,fill1,3,0.00,65.2,2,3.49
98524,fill1,4,0.00,64.1,2,3.49
98524,fill1,5,0.00,64.0,2,3.49
98524,fill1,6,0.00,66.6,2,3.49
98524,fill1,7,0.00,66.8,2,3.49
98524,fill1,8,0.00,65.9,2,3.50
98524,fill1,9,0.00,61.9,2,3.50
98524,fill1,10,0.00,62.4,2,3.50
98524,fill1,11,0.00,62.4,2,3.49
98524,fill1,12,0.00,66.2,2,3.49
98524,fill1,13,0.00,63.0,2,3.49
98524,fill1,14,0.00,66.2,2,3.49
98524,fill1,15,0.00,62.4,2,3.49
98524,fill1,16,0.00,67.6,2,3.49
131364,fill0,0,0.00,67.4,2,3.49
131364,fill0,1,0.00,67.5,2,3.49
131364,fill0,2,0.00,67.6,2,3.49
131364,fill0,3,0.00,68.7,2,3.49
131364,fill0,4,0.00,63.6,2,3.49
131364,fill0,5,0.00,66.0,2,3.50
131364,fill0,6,0.00,63.8,2,3.50
131364,fill0,7,0.00,64.3,2,3.50
131364,fill0,8,0.00,64.8,2,3.49
131364,fill0,9,0.00,64.6,2,3.49
131364,fill0,10,0.00,64.2,2,3.49
131364,fill0,11,0.00,65.6,2,3.49
131364,fill0,12,0.00,64.8,2,3.49
131364,fill0,13,0.00,64.2,2,3.50
131364,fill0,14,0.00,65.3,2,3.50
131364,fill0,15,0.00,67.9,2,3.49
131364,fill0,16,0.00,69.0,2,3.49
131364,fill1,0,0.00,64.2,2,3.49
131364,fill1,1,0.00,66.7,2,3.50
131364,fill1,2,0.00,65.4,2,3.50
131364,fill1,3,0.00,63.4,2,3.49
131364,fill1,4,0.00,63.3,2,3.49
131364,fill1,5,0.00,67.7,2,3.49
131364,fill1,6,0.00,63.8,2,3.49
131364,fill1,7,0.00,70.2,2,3.49
131364,fill1,8,0.00,64.7,2,3.49
131364,fill1,9,0.00,63.0,2,3.50
131364,fill1,10,0.00,67.9,2,3.50
131364,fill1,11,0.00,63.5,2,3.49
131364,fill1,12,0.00,65.3,2,3.49
131364,fill1,13,0.00,63.1,2,3.49
131364,fill1,14,0.00,61.6,2,3.49
131364,fill1,15,0.02,6.7,2,0.45
131364,fill1,16,0.00,66.1,2,3.30
175152,fill0,0,0.00,70.8,2,3.50
175152,fill0,1,0.00,64.1,2,3.50
175152,fill0,2,0.00,66.3,2,3.49
175152,fill0,3,0.00,66.6,2,3.49
175152,fill0,4,0.00,62.8,2,3.49
175152,fill0,5,0.00,62.4,2,3.49
175152,fill0,6,0.00,68.6,2,3.50
175152,fill0,7,0.00,65.1,2,3.50
175152,fill0,8,0.00,64.5,2,3.49
175152,fill0,9,0.00,63.6,2,3.49
175152,fill0,10,0.00,70.2,2,3.49
175152,fill0,11,0.00,64.6,2,3.49
175152,fill0,12,0.00,63.9,2,3.50
175152,fill0,13,0.00,67.0,2,3.50
175152,fill0,14,0.00,62.6,2,3.49
175152,fill0,15,0.00,64.7,2,3.49
175152,fill0,16,0.00,64.2,2,3.49
175152,fill1,0,0.00,68.0,2,3.49
175152,fill1,1,0.00,63.6,2,3.49
175152,fill1,2,0.00,65.8,2,3.49
175152,fill1,3,0.00,66.9,2,3.50
175152,fill1,4,0.00,64.0,2,3.50
175152,fill1,5,0.00,62.0,2,3.49
175152,fill1,6,0.00,64.8,2,3.49
175152,fill1,7,0.00,64.1,2,3.49
175152,fill1,8,0.00,67.9,2,3.50
175152,fill1,9,0.00,65.6,2,3.50
175152,fill1,10,0.00,65.6,2,3.49
175152,fill1,11,0.00,66.8,2,3.49
175152,fill1,12,0.00,69.0,2,3.49
175152,fill1,13,0.00,64.2,2,3.49
175152,fill1,14,0.00,65.1,2,3.50
175152,fill1,15,0.00,63.6,2,3.50
175152,fill1,16,0.00,68.5,2,3.49
233536,fill0,0,0.00,63.9,2,3.50
233536,fill0,1,0.00,66.6,2,3.50
233536,fill0,2,0.00,68.7,2,3.49
233536,fill0,3,0.00,67.2,2,3.49
233536,fill0,4,0.00,66.5,2,3.49
233536,fill0,5,0.00,65.6,2,3.50
233536,fill0,6,0.00,65.7,2,3.49
233536,fill0,7,0.00,64.3,2,3.49
233536,fill0,8,0.00,64.7,2,3.49
233536,fill0,9,0.00,68.8,2,3.50
233536,fill0,10,0.00,64.9,2,3.50
233536,fill0,11,0.00,64.1,2,3.49
233536,fill0,12,0.00,65.8,2,3.49
233536,fill0,13,0.00,64.6,2,3.49
233536,fill0,14,0.00,65.4,2,3.50
233536,fill0,15,0.00,65.8,2,3.49
233536,fill0,16,0.00,63.6,2,3.49
233536,fill1,0,0.00,66.2,2,3.50
233536,fill1,1,0.00,64.9,2,3.49
233536,fill1,2,0.00,66.0,2,3.49
233536,fill1,3,0.00,62.9,2,3.49
233536,fill1,4,0.00,65.8,2,3.50
233536,fill1,5,0.00,67.5,2,3.49
233536,fill1,6,0.00,63.2,2,3.49
233536,fill1,7,0.00,64.3,2,3.49
233536,fill1,8,0.00,68.4,2,3.50
233536,fill1,9,0.00,65.9,2,3.50
233536,fill1,10,0.00,64.4,2,3.49
233536,fill1,11,0.00,67.8,2,3.49
233536,fill1,12,0.00,65.5,2,3.49
233536,fill1,13,0.00,63.9,2,3.50
233536,fill1,14,0.00,67.4,2,3.49
233536,fill1,15,0.00,63.2,2,3.49
233536,fill1,16,0.00,64.6,2,3.49
311380,fill0,0,0.00,69.7,2,3.49
311380,fill0,1,0.00,64.5,2,3.49
311380,fill0,2,0.00,66.3,2,3.50
311380,fill0,3,0.00,65.7,2,3.49
311380,fill0,4,0.00,68.9,2,3.49
311380,fill0,5,0.00,67.7,2,3.49
311380,fill0,6,0.00,65.3,2,3.50
311380,fill0,7,0.00,70.2,2,3.49
311380,fill0,8,0.00,68.2,2,3.49
311380,fill0,9,0.00,66.7,2,3.50
311380,fill0,10,0.00,66.3,2,3.49
311380,fill0,11,0.00,65.6,2,3.49
311380,fill0,12,0.00,67.9,2,3.49
311380,fill0,13,0.00,68.8,2,3.50
311380,fill0,14,0.00,68.0,2,3.49
311380,fill0,15,0.00,69.3,2,3.49
311380,fill0,16,0.00,64.7,2,3.50
311380,fill1,0,0.00,64.9,2,3.49
311380,fill1,1,0.00,66.9,2,3.49
311380,fill1,2,0.00,71.1,2,3.50
311380,fill1,3,0.00,63.6,2,3.49
311380,fill1,4,0.00,69.5,2,3.49
311380,fill1,5,0.00,65.0,2,3.50
311380,fill1,6,0.00,63.7,2,3.49
311380,fill1,7,0.00,70.5,2,3.49
311380,fill1,8,0.00,64.3,2,3.49
311380,fill1,9,0.00,65.9,2,3.50
311380,fill1,10,0.00,67.6,2,3.49
311380,fill1,11,0.00,65.7,2,3.49
311380,fill1,12,0.00,65.3,2,3.50
311380,fill1,13,0.00,65.7,2,3.49
311380,fill1,14,0.00,67.2,2,3.49
311380,fill1,15,0.00,64.7,2,3.50
311380,fill1,16,0.00,67.1,2,3.50
415176,fill0,0,0.01,62.4,2,3.50
415176,fill0,1,0.01,68.0,2,3.49
415176,fill0,2,0.01,64.0,2,3.49
415176,fill0,3,0.01,60.7,2,3.50
415176,fill0,4,0.01,63.1,2,3.49
415176,fill0,5,0.01,65.0,2,3.50
415176,fill0,6,0.01,63.4,2,3.49
415176,fill0,7,0.01,60.9,2,3.49
415176,fill0,8,0.01,66.7,2,3.49
415176,fill0,9,0.01,62.7,2,3.49
415176,fill0,10,0.01,64.7,2,3.50
415176,fill0,11,0.01,64.3,2,3.49
415176,fill0,12,0.01,67.6,2,3.50
415176,fill0,13,0.01,64.7,2,3.49
415176,fill0,14,0.01,63.1,2,3.49
415176,fill0,15,0.01,66.9,2,3.50
415176,fill0,16,0.01,65.4,2,3.49
415176,fill1,0,0.01,59.8,2,3.49
415176,fill1,1,0.01,60.0,2,3.49
415176,fill1,2,0.01,63.0,2,3.49
415176,fill1,3,0.01,64.3,2,3.49
415176,fill1,4,0.01,61.8,2,3.50
415176,fill1,5,0.01,58.6,2,3.49
415176,fill1,6,0.01,62.4,2,3.50
415176,fill1,7,0.01,61.3,2,3.49
415176,fill1,8,0.01,58.7,2,3.49
415176,fill1,9,0.01,64.0,2,3.49
415176,fill1,10,0.01,64.9,2,3.49
415176,fill1,11,0.01,64.8,2,3.50
415176,fill1,12,0.01,59.0,2,3.49
415176,fill1,13,0.01,58.1,2,3.50
415176,fill1,14,0.01,64.0,2,3.49
415176,fill1,15,0.01,60.3,2,3.49
415176,fill1,16,0.01,59.3,2,3.49
553568,fill0,0,0.01,53.9,2,3.49
553568,fill0,1,0.01,56.7,2,3.49
553568,fill0,2,0.01,53.0,2,3.49
553568,fill0,3,0.01,55.0,2,3.49
553568,fill0,4,0.01,53.3,2,3.49
553568,fill0,5,0.01,55.7,2,3.49
553568,fill0,6,0.01,52.4,2,3.49
553568,fill0,7,0.01,55.3,2,3.49
553568,fill0,8,0.01,58.1,2,3.49
553568,fill0,9,0.01,54.1,2,3.49
553568,fill0,10,0.01,54.6,2,3.50
553568,fill0,11,0.01,49.9,2,3.49
553568,fill0,12,0.01,52.5,2,3.49
553568,fill0,13,0.01,54.2,2,3.50
553568,fill0,14,0.01,52.3,2,3.49
553568,fill0,15,0.01,53.1,2,3.49
553568,fill0,16,0.01,53.1,2,3.50
553568,fill1,0,0.01,38.7,2,3.29
553568,fill1,1,0.01,44.1,2,3.29
553568,fill1,2,0.03,21.6,2,1.57
553568,fill1,3,0.01,50.8,2,3.49
553568,fill1,4,0.01,48.4,2,3.49
553568,fill1,5,0.01,49.0,2,3.49
553568,fill1,6,0.01,50.7,2,3.49
553568,fill1,7,0.01,49.2,2,3.49
553568,fill1,8,0.01,50.0,2,3.49
553568,fill1,9,0.01,48.8,2,3.49
553568,fill1,10,0.01,48.7,2,3.49
553568,fill1,11,0.02,22.7,2,1.71
553568,fill1,12,0.03,19.6,2,1.43
553568,fill1,13,0.01,51.2,2,3.49
553568,fill1,14,0.01,48.4,2,3.49
553568,fill1,15,0.03,19.8,2,1.48
553568,fill1,16,0.01,45.1,2,3.29
738088,fill0,0,0.02,36.1,2,3.49
738088,fill0,1,0.02,48.9,2,3.49
738088,fill0,2,0.02,48.4,2,3.49
738088,fill0,3,0.02,48.0,2,3.49
738088,fill0,4,0.02,31.7,2,2.43
738088,fill0,5,0.02,48.1,2,3.29
738088,fill0,6,0.02,40.8,2,3.29
738088,fill0,7,0.02,32.2,2,2.32
738088,fill0,8,0.02,29.7,2,2.20
738088,fill0,9,0.02,47.0,2,3.29
738088,fill0,10,0.02,31.4,2,2.43
738088,fill0,11,0.02,30.3,2,2.23
738088,fill0,12,0.02,45.8,2,3.29
738088,fill0,13,0.02,31.9,2,2.37
738088,fill0,14,0.02,48.9,2,3.49
738088,fill0,15,0.02,29.8,2,2.21
738088,fill0,16,0.02,47.2,2,3.29
738088,fill1,0,0.02,41.5,2,3.29
738088,fill1,1,0.02,41.7,2,3.29
738088,fill1,2,0.02,41.5,2,3.29
738088,fill1,3,0.03,29.2,2,3.29
738088,fill1,4,0.02,41.8,2,3.29
738088,fill1,5,0.02,40.9,2,3.29
738088,fill1,6,0.02,40.7,2,3.29
738088,fill1,7,0.02,40.4,2,3.29
738088,fill1,8,0.02,41.4,2,3.29
738088,fill1,9,0.02,42.5,2,3.29
738088,fill1,10,0.02,42.9,2,3.29
738088,fill1,11,0.02,41.2,2,3.29
738088,fill1,12,0.02,42.7,2,3.29
738088,fill1,13,0.02,42.0,2,3.29
738088,fill1,14,0.02,42.2,2,3.29
738088,fill1,15,0.02,42.0,2,3.29
738088,fill1,16,0.02,42.8,2,3.29
984120,fill0,0,0.02,43.0,2,3.49
984120,fill0,1,0.02,44.1,2,3.49
984120,fill0,2,0.02,43.5,2,3.49
984120,fill0,3,0.02,45.0,2,3.49
984120,fill0,4,0.02,43.9,2,3.49
984120,fill0,5,0.02,45.2,2,3.49
984120,fill0,6,0.02,44.8,2,3.49
984120,fill0,7,0.02,42.7,2,3.49
984120,fill0,8,0.02,43.1,2,3.49
984120,fill0,9,0.03,33.4,2,2.65
984120,fill0,10,0.02,40.8,2,3.29
984120,fill0,11,0.03,32.9,2,2.57
984120,fill0,12,0.02,43.3,2,3.49
984120,fill0,13,0.02,44.9,2,3.49
984120,fill0,14,0.02,45.0,2,3.49
984120,fill0,15,0.02,43.3,2,3.49
984120,fill0,16,0.03,30.1,2,2.48
984120,fill1,0,0.02,39.5,2,3.49
984120,fill1,1,0.03,38.8,2,3.49
984120,fill1,2,0.02,39.8,2,3.49
984120,fill1,3,0.02,40.1,2,3.49
984120,fill1,4,0.02,39.7,2,3.49
984120,fill1,5,0.03,39.2,2,3.49
984120,fill1,6,0.03,38.7,2,3.49
984120,fill1,7,0.03,39.0,2,3.49
984120,fill1,8,0.06,17.4,2,1.59
984120,fill1,9,0.02,41.3,2,3.49
984120,fill1,10,0.03,37.3,2,3.49
984120,fill1,11,0.02,40.0,2,3.49
984120,fill1,12,0.02,39.7,2,3.49
984120,fill1,13,0.02,39.6,2,3.49
984120,fill1,14,0.02,39.6,2,3.49
984120,fill1,15,0.02,39.4,2,3.49
984120,fill1,16,0.02,39.8,2,3.49
1312160,fill0,0,0.03,43.3,2,3.49
1312160,fill0,1,0.03,43.4,2,3.49
1312160,fill0,2,0.03,43.9,2,3.49
1312160,fill0,3,0.03,43.1,2,3.49
1312160,fill0,4,0.03,42.3,2,3.49
1312160,fill0,5,0.03,43.1,2,3.49
1312160,fill0,6,0.03,43.1,2,3.49
1312160,fill0,7,0.03,42.3,2,3.49
1312160,fill0,8,0.03,43.6,2,3.49
1312160,fill0,9,0.03,43.2,2,3.49
1312160,fill0,10,0.03,43.9,2,3.49
1312160,fill0,11,0.03,44.2,2,3.49
1312160,fill0,12,0.03,44.5,2,3.49
1312160,fill0,13,0.03,44.7,2,3.49
1312160,fill0,14,0.03,44.7,2,3.49
1312160,fill0,15,0.03,41.9,2,3.49
1312160,fill0,16,0.03,43.2,2,3.49
1312160,fill1,0,0.03,41.6,2,3.49
1312160,fill1,1,0.05,25.9,2,2.47
1312160,fill1,2,0.05,27.1,2,2.35
1312160,fill1,3,0.03,40.8,2,3.49
1312160,fill1,4,0.03,40.9,2,3.49
1312160,fill1,5,0.03,40.7,2,3.49
1312160,fill1,6,0.03,40.5,2,3.49
1312160,fill1,7,0.03,38.9,2,3.49
1312160,fill1,8,0.03,40.6,2,3.49
1312160,fill1,9,0.03,40.0,2,3.49
1312160,fill1,10,0.03,41.0,2,3.49
1312160,fill1,11,0.03,40.6,2,3.49
1312160,fill1,12,0.03,41.5,2,3.49
1312160,fill1,13,0.03,40.8,2,3.49
1312160,fill1,14,0.03,41.0,2,3.49
1312160,fill1,15,0.03,41.5,2,3.49
1312160,fill1,16,0.03,40.7,2,3.49
1749544,fill0,0,0.04,45.4,2,3.49
1749544,fill0,1,0.04,46.4,2,3.49
1749544,fill0,2,0.04,44.3,2,3.49
1749544,fill0,3,0.04,44.0,2,3.49
1749544,fill0,4,0.04,45.1,2,3.49
1749544,fill0,5,0.04,43.6,2,3.49
1749544,fill0,6,0.04,44.8,2,3.49
1749544,fill0,7,0.07,25.9,2,2.11
1749544,fill0,8,0.07,24.9,2,1.94
1749544,fill0,9,0.04,43.6,2,3.49
1749544,fill0,10,0.04,44.1,2,3.49
1749544,fill0,11,0.04,44.2,2,3.49
1749544,fill0,12,0.04,45.5,2,3.49
1749544,fill0,13,0.08,21.0,2,1.66
1749544,fill0,14,0.07,25.9,2,2.00
1749544,fill0,15,0.04,45.2,2,3.49
1749544,fill0,16,0.04,45.5,2,3.49
1749544,fill1,0,0.05,37.2,2,3.49
1749544,fill1,1,0.05,36.7,2,3.49
1749544,fill1,2,0.05,36.0,2,3.49
1749544,fill1,3,0.04,39.6,2,3.49
1749544,fill1,4,0.04,39.0,2,3.49
1749544,fill1,5,0.04,39.3,2,3.49
1749544,fill1,6,0.05,37.6,2,3.49
1749544,fill1,7,0.05,36.6,2,3.49
1749544,fill1,8,0.05,37.2,2,3.49
1749544,fill1,9,0.05,36.0,2,3.49
1749544,fill1,10,0.05,37.3,2,3.49
1749544,fill1,11,0.04,39.1,2,3.49
1749544,fill1,12,0.04,39.8,2,3.49
1749544,fill1,13,0.04,39.3,2,3.49
1749544,fill1,14,0.04,39.3,2,3.49
1749544,fill1,15,0.06,27.6,2,2.36
1749544,fill1,16,0.06,31.2,2,2.96
2332728,fill0,0,0.05,42.9,2,3.49
2332728,fill0,1,0.05,43.0,2,3.49
2332728,fill0,2,0.05,43.3,2,3.49
2332728,fill0,3,0.05,42.6,2,3.49
2332728,fill0,4,0.06,40.7,2,3.49
2332728,fill0,5,0.06,36.5,2,2.90
2332728,fill0,6,0.06,36.7,2,2.97
2332728,fill0,7,0.05,43.5,2,3.49
2332728,fill0,8,0.05,44.2,2,3.49
2332728,fill0,9,0.05,45.0,2,3.49
2332728,fill0,10,0.05,45.1,2,3.49
2332728,fill0,11,0.05,44.7,2,3.49
2332728,fill0,12,0.05,44.5,2,3.49
2332728,fill0,13,0.05,44.2,2,3.49
2332728,fill0,14,0.05,44.6,2,3.49
2332728,fill0,15,0.05,45.7,2,3.49
2332728,fill0,16,0.05,43.6,2,3.49
2332728,fill1,0,0.06,41.3,2,3.49
2332728,fill1,1,0.06,40.8,2,3.49
2332728,fill1,2,0.06,40.9,2,3.49
2332728,fill1,3,0.06,40.8,2,3.49
2332728,fill1,4,0.06,41.1,2,3.49
2332728,fill1,5,0.06,41.0,2,3.49
2332728,fill1,6,0.06,41.5,2,3.49
2332728,fill1,7,0.06,41.4,2,3.49
2332728,fill1,8,0.06,41.1,2,3.49
2332728,fill1,9,0.06,41.3,2,3.49
2332728,fill1,10,0.06,40.9,2,3.49
2332728,fill1,11,0.06,40.8,2,3.49
2332728,fill1,12,0.06,40.6,2,3.49
2332728,fill1,13,0.08,30.8,2,2.74
