Size,Algo,Trial,Stampms,GB/s,Iters,l2-out-silent,l2-out-non-silent
255376,fill1,4,0.00,66.7,2,0.00,0.02
255376,fill1,5,0.00,66.5,2,0.01,0.02
255376,fill1,6,0.00,66.8,2,0.01,0.01
255376,fill1,7,0.00,66.4,2,0.01,0.02
255376,fill1,8,0.00,66.5,2,0.01,0.02
255376,fill1,9,0.00,67.0,2,0.01,0.02
255376,fill1,10,0.00,66.5,2,0.01,0.02
255376,fill1,11,0.00,66.2,2,0.01,0.02
255376,fill1,12,0.00,66.4,2,0.01,0.02
255376,fill1,13,0.00,66.5,2,0.01,0.02
255376,fill1,14,0.00,66.7,2,0.01,0.02
255376,fill1,15,0.00,66.3,2,0.01,0.02
255376,fill1,16,0.00,66.5,2,0.01,0.02
255376,alt01,0,0.00,66.9,2,0.01,0.01
255376,alt01,1,0.00,66.9,2,0.01,0.02
255376,alt01,2,0.00,66.5,2,0.01,0.02
255376,alt01,3,0.00,66.7,2,0.01,0.01
255376,alt01,4,0.00,66.7,2,0.01,0.01
255376,alt01,5,0.00,66.9,2,0.01,0.01
255376,alt01,6,0.00,67.1,2,0.01,0.01
255376,alt01,7,0.00,66.4,2,0.00,0.01
255376,alt01,8,0.00,66.4,2,0.01,0.02
255376,alt01,9,0.00,66.5,2,0.01,0.02
255376,alt01,10,0.00,66.7,2,0.01,0.02
255376,alt01,11,0.00,66.3,2,0.01,0.02
255376,alt01,12,0.00,66.5,2,0.00,0.02
255376,alt01,13,0.00,66.5,2,0.01,0.02
255376,alt01,14,0.00,66.9,2,0.01,0.02
255376,alt01,15,0.00,66.8,2,0.01,0.02
255376,alt01,16,0.00,66.6,2,0.01,0.01
268144,fill0,0,0.00,63.5,2,0.01,0.10
268144,fill0,1,0.00,62.9,2,0.01,0.10
268144,fill0,2,0.00,62.5,2,0.01,0.10
268144,fill0,3,0.00,63.2,2,0.01,0.10
268144,fill0,4,0.00,62.7,2,0.01,0.10
268144,fill0,5,0.00,62.6,2,0.01,0.10
268144,fill0,6,0.00,62.8,2,0.01,0.10
268144,fill0,7,0.00,62.9,2,0.01,0.10
268144,fill0,8,0.00,63.2,2,0.01,0.10
268144,fill0,9,0.00,63.9,2,0.01,0.09
268144,fill0,10,0.00,62.4,2,0.01,0.10
268144,fill0,11,0.00,62.9,2,0.01,0.10
268144,fill0,12,0.00,62.9,2,0.01,0.10
268144,fill0,13,0.00,63.0,2,0.01,0.10
268144,fill0,14,0.00,62.9,2,0.01,0.10
268144,fill0,15,0.00,63.3,2,0.01,0.10
268144,fill0,16,0.00,62.4,2,0.01,0.10
268144,fill1,0,0.00,63.3,2,0.01,0.10
268144,fill1,1,0.00,62.8,2,0.01,0.10
268144,fill1,2,0.00,63.0,2,0.01,0.10
268144,fill1,3,0.00,63.0,2,0.01,0.10
268144,fill1,4,0.00,63.0,2,0.01,0.10
268144,fill1,5,0.00,63.6,2,0.01,0.10
268144,fill1,6,0.00,63.0,2,0.01,0.10
268144,fill1,7,0.00,62.7,2,0.01,0.10
268144,fill1,8,0.00,63.4,2,0.01,0.10
268144,fill1,9,0.00,62.7,2,0.01,0.10
268144,fill1,10,0.00,62.8,2,0.01,0.10
268144,fill1,11,0.00,62.5,2,0.01,0.10
268144,fill1,12,0.00,62.7,2,0.01,0.10
268144,fill1,13,0.00,63.3,2,0.01,0.10
268144,fill1,14,0.00,62.6,2,0.01,0.10
268144,fill1,15,0.00,62.9,2,0.01,0.10
268144,fill1,16,0.00,63.0,2,0.01,0.10
268144,alt01,0,0.00,62.8,2,0.01,0.10
268144,alt01,1,0.00,62.9,2,0.01,0.10
268144,alt01,2,0.00,62.7,2,0.01,0.10
268144,alt01,3,0.00,62.8,2,0.01,0.10
268144,alt01,4,0.00,63.1,2,0.01,0.10
268144,alt01,5,0.00,63.0,2,0.01,0.10
268144,alt01,6,0.00,63.2,2,0.01,0.10
268144,alt01,7,0.00,62.3,2,0.01,0.10
268144,alt01,8,0.00,62.5,2,0.01,0.10
268144,alt01,9,0.00,63.0,2,0.01,0.10
268144,alt01,10,0.00,62.7,2,0.01,0.10
268144,alt01,11,0.00,63.0,2,0.01,0.10
268144,alt01,12,0.00,62.7,2,0.01,0.10
268144,alt01,13,0.00,62.9,2,0.01,0.10
268144,alt01,14,0.00,63.1,2,0.01,0.10
268144,alt01,15,0.00,62.7,2,0.01,0.10
268144,alt01,16,0.00,63.0,2,0.01,0.10
281552,fill0,0,0.00,56.4,2,0.01,0.25
281552,fill0,1,0.00,56.5,2,0.01,0.26
281552,fill0,2,0.00,56.8,2,0.01,0.26
281552,fill0,3,0.00,57.0,2,0.01,0.25
281552,fill0,4,0.00,56.7,2,0.01,0.25
281552,fill0,5,0.01,56.1,2,0.01,0.25
281552,fill0,6,0.00,56.5,2,0.01,0.25
281552,fill0,7,0.01,56.2,2,0.01,0.26
281552,fill0,8,0.00,56.5,2,0.01,0.26
281552,fill0,9,0.01,56.1,2,0.01,0.26
281552,fill0,10,0.01,56.1,2,0.01,0.26
281552,fill0,11,0.01,56.2,2,0.01,0.25
281552,fill0,12,0.00,57.1,2,0.01,0.26
281552,fill0,13,0.01,55.8,2,0.01,0.26
281552,fill0,14,0.01,56.1,2,0.01,0.26
281552,fill0,15,0.01,56.1,2,0.01,0.26
281552,fill0,16,0.01,56.0,2,0.01,0.25
281552,fill1,0,0.00,56.5,2,0.01,0.26
281552,fill1,1,0.00,57.1,2,0.01,0.26
281552,fill1,2,0.00,56.9,2,0.01,0.26
281552,fill1,3,0.00,56.7,2,0.01,0.25
281552,fill1,4,0.00,56.9,2,0.01,0.26
281552,fill1,5,0.00,57.2,2,0.01,0.26
281552,fill1,6,0.01,56.1,2,0.01,0.26
281552,fill1,7,0.00,56.6,2,0.01,0.26
281552,fill1,8,0.00,57.1,2,0.01,0.26
281552,fill1,9,0.01,56.2,2,0.01,0.25
281552,fill1,10,0.01,56.0,2,0.01,0.25
281552,fill1,11,0.00,56.9,2,0.01,0.26
281552,fill1,12,0.00,56.9,2,0.01,0.26
281552,fill1,13,0.00,56.7,2,0.01,0.26
281552,fill1,14,0.00,56.7,2,0.01,0.26
281552,fill1,15,0.00,56.8,2,0.01,0.26
281552,fill1,16,0.00,56.8,2,0.01,0.25
281552,alt01,0,0.00,57.1,2,0.01,0.26
281552,alt01,1,0.00,56.8,2,0.01,0.25
281552,alt01,2,0.00,56.8,2,0.01,0.26
281552,alt01,3,0.01,55.9,2,0.01,0.26
281552,alt01,4,0.01,55.8,2,0.01,0.26
281552,alt01,5,0.00,56.5,2,0.01,0.25
281552,alt01,6,0.01,56.2,2,0.01,0.26
281552,alt01,7,0.01,55.6,2,0.01,0.26
281552,alt01,8,0.01,56.1,2,0.01,0.25
281552,alt01,9,0.00,56.5,2,0.01,0.26
281552,alt01,10,0.00,56.7,2,0.01,0.25
281552,alt01,11,0.00,56.8,2,0.01,0.26
281552,alt01,12,0.00,56.5,2,0.01,0.26
281552,alt01,13,0.00,56.7,2,0.01,0.26
281552,alt01,14,0.00,56.6,2,0.01,0.26
281552,alt01,15,0.00,56.9,2,0.01,0.25
281552,alt01,16,0.00,56.9,2,0.01,0.26
295628,fill0,0,0.01,51.6,2,0.01,0.40
295628,fill0,1,0.01,51.8,2,0.01,0.41
295628,fill0,2,0.01,51.6,2,0.01,0.40
295628,fill0,3,0.01,51.4,2,0.01,0.41
295628,fill0,4,0.01,51.8,2,0.01,0.40
295628,fill0,5,0.01,51.6,2,0.01,0.40
295628,fill0,6,0.01,51.8,2,0.01,0.41
295628,fill0,7,0.01,52.1,2,0.01,0.39
295628,fill0,8,0.01,51.9,2,0.01,0.40
295628,fill0,9,0.01,51.4,2,0.01,0.41
295628,fill0,10,0.01,51.9,2,0.01,0.40
295628,fill0,11,0.01,51.3,2,0.01,0.41
295628,fill0,12,0.01,51.8,2,0.01,0.40
295628,fill0,13,0.01,51.5,2,0.01,0.41
295628,fill0,14,0.01,51.1,2,0.01,0.40
295628,fill0,15,0.01,51.7,2,0.01,0.41
295628,fill0,16,0.01,51.5,2,0.01,0.40
295628,fill1,0,0.01,51.6,2,0.01,0.41
295628,fill1,1,0.01,51.3,2,0.01,0.41
295628,fill1,2,0.01,51.4,2,0.01,0.41
295628,fill1,3,0.01,51.6,2,0.01,0.41
295628,fill1,4,0.01,51.4,2,0.01,0.40
295628,fill1,5,0.01,51.7,2,0.01,0.41
295628,fill1,6,0.01,51.4,2,0.01,0.41
295628,fill1,7,0.01,51.4,2,0.01,0.40
295628,fill1,8,0.01,51.6,2,0.01,0.40
295628,fill1,9,0.01,51.8,2,0.01,0.40
295628,fill1,10,0.01,51.2,2,0.01,0.41
295628,fill1,11,0.01,51.4,2,0.01,0.41
295628,fill1,12,0.01,51.3,2,0.01,0.41
295628,fill1,13,0.01,51.3,2,0.01,0.41
295628,fill1,14,0.01,51.7,2,0.01,0.41
295628,fill1,15,0.01,51.5,2,0.01,0.40
295628,fill1,16,0.01,51.5,2,0.01,0.41
295628,alt01,0,0.01,51.6,2,0.01,0.41
295628,alt01,1,0.01,51.5,2,0.01,0.40
295628,alt01,2,0.01,51.6,2,0.01,0.41
295628,alt01,3,0.01,51.7,2,0.01,0.41
295628,alt01,4,0.01,51.6,2,0.01,0.40
295628,alt01,5,0.01,51.6,2,0.01,0.41
295628,alt01,6,0.01,51.5,2,0.01,0.40
295628,alt01,7,0.01,51.7,2,0.01,0.40
295628,alt01,8,0.01,51.9,2,0.01,0.40
295628,alt01,9,0.01,51.3,2,0.01,0.41
295628,alt01,10,0.01,51.7,2,0.01,0.40
295628,alt01,11,0.01,51.6,2,0.01,0.41
295628,alt01,12,0.01,51.4,2,0.01,0.40
295628,alt01,13,0.01,51.4,2,0.01,0.40
295628,alt01,14,0.01,51.9,2,0.01,0.40
295628,alt01,15,0.01,51.5,2,0.01,0.40
295628,alt01,16,0.01,51.5,2,0.01,0.41
310408,fill0,0,0.01,47.4,2,0.01,0.55
310408,fill0,1,0.01,47.6,2,0.01,0.55
310408,fill0,2,0.01,47.5,2,0.01,0.55
310408,fill0,3,0.01,47.5,2,0.01,0.55
310408,fill0,4,0.01,47.3,2,0.01,0.56
310408,fill0,5,0.01,47.4,2,0.00,0.55
310408,fill0,6,0.01,47.6,2,0.00,0.54
310408,fill0,7,0.01,47.3,2,0.01,0.55
310408,fill0,8,0.01,47.4,2,0.00,0.55
310408,fill0,9,0.01,47.4,2,0.01,0.55
310408,fill0,10,0.01,47.5,2,0.01,0.54
310408,fill0,11,0.01,47.1,2,0.01,0.55
310408,fill0,12,0.01,47.5,2,0.01,0.55
310408,fill0,13,0.01,47.1,2,0.01,0.55
310408,fill0,14,0.01,47.3,2,0.00,0.55
310408,fill0,15,0.01,47.6,2,0.01,0.55
310408,fill0,16,0.01,47.4,2,0.01,0.55
310408,fill1,0,0.01,47.2,2,0.01,0.55
310408,fill1,1,0.01,47.3,2,0.01,0.55
310408,fill1,2,0.01,47.3,2,0.01,0.55
310408,fill1,3,0.01,47.2,2,0.01,0.55
310408,fill1,4,0.01,47.4,2,0.01,0.55
310408,fill1,5,0.01,47.3,2,0.01,0.55
310408,fill1,6,0.01,47.5,2,0.01,0.55
310408,fill1,7,0.01,47.0,2,0.01,0.56
310408,fill1,8,0.01,47.3,2,0.01,0.55
310408,fill1,9,0.01,47.9,2,0.01,0.54
310408,fill1,10,0.01,47.5,2,0.01,0.54
310408,fill1,11,0.01,47.4,2,0.01,0.55
310408,fill1,12,0.01,47.3,2,0.01,0.55
310408,fill1,13,0.01,47.3,2,0.01,0.55
310408,fill1,14,0.01,47.3,2,0.01,0.55
310408,fill1,15,0.01,47.1,2,0.01,0.55
310408,fill1,16,0.01,47.4,2,0.01,0.55
310408,alt01,0,0.01,47.6,2,0.01,0.55
310408,alt01,1,0.01,47.4,2,0.01,0.55
310408,alt01,2,0.01,47.6,2,0.00,0.54
310408,alt01,3,0.01,47.3,2,0.01,0.55
310408,alt01,4,0.01,47.4,2,0.01,0.54
310408,alt01,5,0.01,47.2,2,0.01,0.55
310408,alt01,6,0.01,47.2,2,0.01,0.55
310408,alt01,7,0.01,47.5,2,0.01,0.54
310408,alt01,8,0.01,47.3,2,0.01,0.55
310408,alt01,9,0.01,47.1,2,0.01,0.55
310408,alt01,10,0.01,47.4,2,0.01,0.55
310408,alt01,11,0.01,47.3,2,0.01,0.55
310408,alt01,12,0.01,47.0,2,0.01,0.56
310408,alt01,13,0.01,47.2,2,0.01,0.55
310408,alt01,14,0.01,47.3,2,0.01,0.55
310408,alt01,15,0.01,47.4,2,0.01,0.55
310408,alt01,16,0.01,47.4,2,0.01,0.55
325928,fill0,0,0.01,44.0,2,0.01,0.68
325928,fill0,1,0.01,44.0,2,0.01,0.68
325928,fill0,2,0.01,43.9,2,0.01,0.68
325928,fill0,3,0.01,44.0,2,0.01,0.68
325928,fill0,4,0.01,43.7,2,0.01,0.68
325928,fill0,5,0.01,43.9,2,0.01,0.68
325928,fill0,6,0.01,44.2,2,0.01,0.68
325928,fill0,7,0.01,43.8,2,0.01,0.68
325928,fill0,8,0.01,44.3,2,0.01,0.67
325928,fill0,9,0.01,43.9,2,0.01,0.68
325928,fill0,10,0.01,44.0,2,0.01,0.68
325928,fill0,11,0.01,43.9,2,0.01,0.68
325928,fill0,12,0.01,44.0,2,0.01,0.68
325928,fill0,13,0.01,43.8,2,0.01,0.68
325928,fill0,14,0.01,44.1,2,0.01,0.68
325928,fill0,15,0.01,43.7,2,0.01,0.69
325928,fill0,16,0.01,43.9,2,0.01,0.68
325928,fill1,0,0.01,44.3,2,0.01,0.68
325928,fill1,1,0.01,44.0,2,0.01,0.68
325928,fill1,2,0.01,43.8,2,0.01,0.68
325928,fill1,3,0.01,43.9,2,0.01,0.68
325928,fill1,4,0.01,43.8,2,0.01,0.68
325928,fill1,5,0.01,44.2,2,0.01,0.68
325928,fill1,6,0.01,44.1,2,0.01,0.68
325928,fill1,7,0.01,44.2,2,0.01,0.67
325928,fill1,8,0.01,44.1,2,0.01,0.68
325928,fill1,9,0.01,44.1,2,0.01,0.68
325928,fill1,10,0.01,43.9,2,0.01,0.68
325928,fill1,11,0.01,44.0,2,0.01,0.68
325928,fill1,12,0.01,43.7,2,0.01,0.69
325928,fill1,13,0.01,43.8,2,0.01,0.68
325928,fill1,14,0.01,44.2,2,0.01,0.67
325928,fill1,15,0.01,44.0,2,0.01,0.68
325928,fill1,16,0.01,44.1,2,0.01,0.67
325928,alt01,0,0.01,44.1,2,0.01,0.68
325928,alt01,1,0.01,44.0,2,0.01,0.68
325928,alt01,2,0.01,43.9,2,0.01,0.68
325928,alt01,3,0.01,44.3,2,0.01,0.68
325928,alt01,4,0.01,43.8,2,0.01,0.69
325928,alt01,5,0.01,43.8,2,0.01,0.68
325928,alt01,6,0.01,44.0,2,0.01,0.68
325928,alt01,7,0.01,43.8,2,0.01,0.69
325928,alt01,8,0.01,44.1,2,0.01,0.68
325928,alt01,9,0.01,43.7,2,0.01,0.68
325928,alt01,10,0.01,43.8,2,0.01,0.68
325928,alt01,11,0.01,44.0,2,0.01,0.68
325928,alt01,12,0.01,43.9,2,0.01,0.68
325928,alt01,13,0.01,43.7,2,0.01,0.69
325928,alt01,14,0.01,43.9,2,0.01,0.68
325928,alt01,15,0.01,43.9,2,0.01,0.68
325928,alt01,16,0.01,44.0,2,0.01,0.68
342224,fill0,0,0.01,42.1,2,0.01,0.76
342224,fill0,1,0.01,42.2,2,0.01,0.75
342224,fill0,2,0.01,42.2,2,0.01,0.76
342224,fill0,3,0.01,42.2,2,0.01,0.76
342224,fill0,4,0.01,42.2,2,0.01,0.75
342224,fill0,5,0.01,42.3,2,0.01,0.75
342224,fill0,6,0.01,42.4,2,0.01,0.75
342224,fill0,7,0.01,42.4,2,0.01,0.75
342224,fill0,8,0.01,42.6,2,0.01,0.75
342224,fill0,9,0.01,42.1,2,0.01,0.76
342224,fill0,10,0.01,42.4,2,0.01,0.76
342224,fill0,11,0.01,42.3,2,0.01,0.75
342224,fill0,12,0.01,42.5,2,0.00,0.75
342224,fill0,13,0.01,42.2,2,0.01,0.75
342224,fill0,14,0.01,42.4,2,0.01,0.75
342224,fill0,15,0.01,42.2,2,0.01,0.75
342224,fill0,16,0.01,42.4,2,0.01,0.75
342224,fill1,0,0.01,42.2,2,0.01,0.76
342224,fill1,1,0.01,42.1,2,0.01,0.76
342224,fill1,2,0.01,42.3,2,0.01,0.75
342224,fill1,3,0.01,42.2,2,0.01,0.75
342224,fill1,4,0.01,42.2,2,0.01,0.75
342224,fill1,5,0.01,42.1,2,0.01,0.75
342224,fill1,6,0.01,42.3,2,0.01,0.75
342224,fill1,7,0.01,42.3,2,0.01,0.75
342224,fill1,8,0.01,42.3,2,0.00,0.75
342224,fill1,9,0.01,42.1,2,0.01,0.76
342224,fill1,10,0.01,42.0,2,0.01,0.76
342224,fill1,11,0.01,41.8,2,0.01,0.76
342224,fill1,12,0.01,42.1,2,0.01,0.76
342224,fill1,13,0.01,42.3,2,0.01,0.75
342224,fill1,14,0.01,42.4,2,0.01,0.75
342224,fill1,15,0.01,42.3,2,0.01,0.76
342224,fill1,16,0.01,42.3,2,0.01,0.75
342224,alt01,0,0.01,42.2,2,0.01,0.75
342224,alt01,1,0.01,42.4,2,0.01,0.75
342224,alt01,2,0.01,42.3,2,0.01,0.75
342224,alt01,3,0.01,42.3,2,0.01,0.76
342224,alt01,4,0.01,42.3,2,0.01,0.75
342224,alt01,5,0.01,42.4,2,0.01,0.75
342224,alt01,6,0.01,42.4,2,0.01,0.75
342224,alt01,7,0.01,42.3,2,0.01,0.75
342224,alt01,8,0.01,42.2,2,0.01,0.75
342224,alt01,9,0.01,42.3,2,0.01,0.75
342224,alt01,10,0.01,42.2,2,0.01,0.75
342224,alt01,11,0.01,42.2,2,0.01,0.76
342224,alt01,12,0.01,42.2,2,0.01,0.75
342224,alt01,13,0.01,42.4,2,0.01,0.75
342224,alt01,14,0.01,37.7,2,0.05,0.81
342224,alt01,15,0.01,42.0,2,0.01,0.77
342224,alt01,16,0.01,41.9,2,0.01,0.76
359336,fill0,0,0.01,40.7,2,0.01,0.82
359336,fill0,1,0.01,40.7,2,0.01,0.82
359336,fill0,2,0.01,40.9,2,0.00,0.81
359336,fill0,3,0.01,40.8,2,0.00,0.82
359336,fill0,4,0.01,41.0,2,0.01,0.81
359336,fill0,5,0.01,40.9,2,0.00,0.81
359336,fill0,6,0.01,41.1,2,0.01,0.80
359336,fill0,7,0.01,41.0,2,0.00,0.80
359336,fill0,8,0.01,41.0,2,0.00,0.82
359336,fill0,9,0.01,41.0,2,0.00,0.81
359336,fill0,10,0.01,40.9,2,0.00,0.81
359336,fill0,11,0.01,41.0,2,0.00,0.81
359336,fill0,12,0.01,41.0,2,0.00,0.81
359336,fill0,13,0.01,40.8,2,0.00,0.81
359336,fill0,14,0.01,41.2,2,0.00,0.81
359336,fill0,15,0.01,40.9,2,0.01,0.81
359336,fill0,16,0.01,41.0,2,0.01,0.80
359336,fill1,0,0.01,40.9,2,0.01,0.82
359336,fill1,1,0.01,40.8,2,0.01,0.82
359336,fill1,2,0.01,41.0,2,0.01,0.82
359336,fill1,3,0.01,40.8,2,0.01,0.82
359336,fill1,4,0.01,41.0,2,0.01,0.82
359336,fill1,5,0.01,41.0,2,0.01,0.82
359336,fill1,6,0.01,40.9,2,0.01,0.82
359336,fill1,7,0.01,40.8,2,0.01,0.82
359336,fill1,8,0.01,40.8,2,0.01,0.82
359336,fill1,9,0.01,40.9,2,0.01,0.82
359336,fill1,10,0.01,41.0,2,0.01,0.81
359336,fill1,11,0.01,40.9,2,0.01,0.81
359336,fill1,12,0.01,40.9,2,0.01,0.81
359336,fill1,13,0.01,41.0,2,0.01,0.81
359336,fill1,14,0.01,40.7,2,0.01,0.82
359336,fill1,15,0.01,41.1,2,0.01,0.81
359336,fill1,16,0.01,41.0,2,0.01,0.81
359336,alt01,0,0.01,41.0,2,0.01,0.81
359336,alt01,1,0.01,40.9,2,0.01,0.81
359336,alt01,2,0.01,41.1,2,0.01,0.81
359336,alt01,3,0.01,40.8,2,0.01,0.82
359336,alt01,4,0.01,40.7,2,0.01,0.81
359336,alt01,5,0.01,40.9,2,0.00,0.81
359336,alt01,6,0.01,40.9,2,0.01,0.81
359336,alt01,7,0.01,40.9,2,0.01,0.81
359336,alt01,8,0.01,40.8,2,0.00,0.81
359336,alt01,9,0.01,41.0,2,0.01,0.81
359336,alt01,10,0.01,40.9,2,0.01,0.82
359336,alt01,11,0.01,40.8,2,0.00,0.81
359336,alt01,12,0.01,40.7,2,0.01,0.82
359336,alt01,13,0.01,40.9,2,0.01,0.82
359336,alt01,14,0.01,41.0,2,0.01,0.81
359336,alt01,15,0.01,40.8,2,0.01,0.81
359336,alt01,16,0.01,40.9,2,0.01,0.81
377304,fill0,0,0.01,39.8,2,0.01,0.86
377304,fill0,1,0.01,39.7,2,0.01,0.87
377304,fill0,2,0.01,39.8,2,0.01,0.86
377304,fill0,3,0.01,39.7,2,0.01,0.87
377304,fill0,4,0.01,40.0,2,0.01,0.86
377304,fill0,5,0.01,39.9,2,0.01,0.86
377304,fill0,6,0.01,39.9,2,0.01,0.87
377304,fill0,7,0.01,39.8,2,0.01,0.86
377304,fill0,8,0.01,39.8,2,0.01,0.87
377304,fill0,9,0.01,39.8,2,0.01,0.87
377304,fill0,10,0.01,39.9,2,0.01,0.87
377304,fill0,11,0.01,39.8,2,0.01,0.87
377304,fill0,12,0.01,39.8,2,0.01,0.87
377304,fill0,13,0.01,39.8,2,0.01,0.87
377304,fill0,14,0.01,39.7,2,0.01,0.87
377304,fill0,15,0.01,39.7,2,0.01,0.87
377304,fill0,16,0.01,39.8,2,0.01,0.86
377304,fill1,0,0.01,39.5,2,0.01,0.88
377304,fill1,1,0.01,39.6,2,0.01,0.87
377304,fill1,2,0.01,39.6,2,0.01,0.87
377304,fill1,3,0.01,39.7,2,0.01,0.87
377304,fill1,4,0.01,39.7,2,0.01,0.87
377304,fill1,5,0.01,39.9,2,0.01,0.86
377304,fill1,6,0.01,39.9,2,0.01,0.87
377304,fill1,7,0.01,39.7,2,0.01,0.87
377304,fill1,8,0.01,39.7,2,0.01,0.87
377304,fill1,9,0.01,39.6,2,0.01,0.87
377304,fill1,10,0.01,39.6,2,0.01,0.87
377304,fill1,11,0.01,39.9,2,0.01,0.87
377304,fill1,12,0.01,39.8,2,0.01,0.87
377304,fill1,13,0.01,39.7,2,0.01,0.87
377304,fill1,14,0.01,39.5,2,0.01,0.87
377304,fill1,15,0.01,39.8,2,0.01,0.87
377304,fill1,16,0.01,39.8,2,0.01,0.87
377304,alt01,0,0.01,39.8,2,0.01,0.87
377304,alt01,1,0.01,39.7,2,0.01,0.87
377304,alt01,2,0.01,39.9,2,0.01,0.86
377304,alt01,3,0.01,39.8,2,0.01,0.86
377304,alt01,4,0.01,39.7,2,0.01,0.87
377304,alt01,5,0.01,39.8,2,0.01,0.87
377304,alt01,6,0.01,39.6,2,0.01,0.87
377304,alt01,7,0.01,39.8,2,0.01,0.87
377304,alt01,8,0.01,39.9,2,0.01,0.86
377304,alt01,9,0.01,39.7,2,0.01,0.86
377304,alt01,10,0.01,39.9,2,0.01,0.87
377304,alt01,11,0.01,39.7,2,0.01,0.86
377304,alt01,12,0.01,39.6,2,0.01,0.87
377304,alt01,13,0.01,39.8,2,0.01,0.87
377304,alt01,14,0.01,39.8,2,0.01,0.87
377304,alt01,15,0.01,39.9,2,0.01,0.87
377304,alt01,16,0.01,39.7,2,0.01,0.87
396168,fill0,0,0.01,38.8,2,0.01,0.92
396168,fill0,1,0.01,38.8,2,0.01,0.92
396168,fill0,2,0.01,38.8,2,0.00,0.92
396168,fill0,3,0.01,38.8,2,0.00,0.91
396168,fill0,4,0.01,38.8,2,0.00,0.91
396168,fill0,5,0.01,38.7,2,0.00,0.92
396168,fill0,6,0.01,38.7,2,0.01,0.91
396168,fill0,7,0.01,38.6,2,0.00,0.92
396168,fill0,8,0.01,38.8,2,0.00,0.91
396168,fill0,9,0.01,39.0,2,0.01,0.91
396168,fill0,10,0.01,38.7,2,0.00,0.91
396168,fill0,11,0.01,39.1,2,0.00,0.91
396168,fill0,12,0.01,38.9,2,0.01,0.91
396168,fill0,13,0.01,38.8,2,0.01,0.91
396168,fill0,14,0.01,38.9,2,0.00,0.91
396168,fill0,15,0.01,38.9,2,0.00,0.91
396168,fill0,16,0.01,38.9,2,0.01,0.91
396168,fill1,0,0.01,38.8,2,0.01,0.92
396168,fill1,1,0.01,38.8,2,0.01,0.92
396168,fill1,2,0.01,38.9,2,0.01,0.91
396168,fill1,3,0.01,35.9,2,0.03,0.94
396168,fill1,4,0.01,38.7,2,0.02,0.92
396168,fill1,5,0.01,38.8,2,0.01,0.92
396168,fill1,6,0.01,38.8,2,0.01,0.92
396168,fill1,7,0.01,38.7,2,0.01,0.92
396168,fill1,8,0.01,38.6,2,0.01,0.92
396168,fill1,9,0.01,38.8,2,0.01,0.92
396168,fill1,10,0.01,38.5,2,0.01,0.92
396168,fill1,11,0.01,38.7,2,0.01,0.92
396168,fill1,12,0.01,38.7,2,0.00,0.92
396168,fill1,13,0.01,38.6,2,0.01,0.92
396168,fill1,14,0.01,38.7,2,0.01,0.91
396168,fill1,15,0.01,38.7,2,0.01,0.92
396168,fill1,16,0.01,38.6,2,0.01,0.92
396168,alt01,0,0.01,38.8,2,0.01,0.91
396168,alt01,1,0.01,39.0,2,0.00,0.91
396168,alt01,2,0.01,38.7,2,0.01,0.92
396168,alt01,3,0.01,38.8,2,0.01,0.92
396168,alt01,4,0.01,38.9,2,0.01,0.91
396168,alt01,5,0.01,38.9,2,0.01,0.92
396168,alt01,6,0.01,38.8,2,0.01,0.91
396168,alt01,7,0.01,38.9,2,0.01,0.91
396168,alt01,8,0.01,38.9,2,0.01,0.91
396168,alt01,9,0.01,38.7,2,0.01,0.92
396168,alt01,10,0.01,38.7,2,0.00,0.92
396168,alt01,11,0.01,38.8,2,0.00,0.92
396168,alt01,12,0.01,38.9,2,0.00,0.92
396168,alt01,13,0.01,38.8,2,0.00,0.92
396168,alt01,14,0.01,38.8,2,0.01,0.92
396168,alt01,15,0.01,38.8,2,0.01,0.91
396168,alt01,16,0.01,38.8,2,0.01,0.91
415976,fill0,0,0.01,38.2,2,0.00,0.95
415976,fill0,1,0.01,38.2,2,0.00,0.95
415976,fill0,2,0.01,38.0,2,0.00,0.95
415976,fill0,3,0.01,38.1,2,0.00,0.95
415976,fill0,4,0.01,38.2,2,0.00,0.95
415976,fill0,5,0.01,38.1,2,0.01,0.95
415976,fill0,6,0.01,37.9,2,0.01,0.95
415976,fill0,7,0.01,38.3,2,0.00,0.95
415976,fill0,8,0.01,38.1,2,0.00,0.95
415976,fill0,9,0.01,38.1,2,0.00,0.95
415976,fill0,10,0.01,38.2,2,0.00,0.95
415976,fill0,11,0.01,38.2,2,0.01,0.95
415976,fill0,12,0.01,38.2,2,0.00,0.94
415976,fill0,13,0.01,38.4,2,0.00,0.94
415976,fill0,14,0.01,38.3,2,0.00,0.95
415976,fill0,15,0.01,38.2,2,0.01,0.95
415976,fill0,16,0.01,38.2,2,0.01,0.95
415976,fill1,0,0.01,38.3,2,0.00,0.95
415976,fill1,1,0.01,38.3,2,0.01,0.95
415976,fill1,2,0.01,38.2,2,0.01,0.95
415976,fill1,3,0.01,38.0,2,0.01,0.95
415976,fill1,4,0.01,38.1,2,0.01,0.95
415976,fill1,5,0.01,38.2,2,0.00,0.94
415976,fill1,6,0.01,38.3,2,0.00,0.95
415976,fill1,7,0.01,38.2,2,0.00,0.95
415976,fill1,8,0.01,38.1,2,0.00,0.95
415976,fill1,9,0.01,38.1,2,0.01,0.95
