Size,Algo,Trial,Stampms,GB/s,Iters,l2-out-silent,l2-out-non-silent
103744,fill0,5,0.00,48.5,2,0.00,0.00
103744,fill0,6,0.00,48.3,2,0.00,0.00
103744,fill0,7,0.00,48.6,2,0.00,0.01
103744,fill0,8,0.00,48.9,2,0.00,0.01
103744,fill0,9,0.00,49.0,2,0.00,0.01
103744,fill0,10,0.00,48.7,2,0.00,0.00
103744,fill0,11,0.00,48.5,2,0.00,0.00
103744,fill0,12,0.00,48.8,2,0.00,0.00
103744,fill0,13,0.00,48.4,2,0.00,0.01
103744,fill0,14,0.00,48.7,2,0.00,0.01
103744,fill0,15,0.00,48.6,2,0.00,0.01
103744,fill0,16,0.00,48.7,2,0.00,0.00
103744,fill1,0,0.00,48.9,2,0.00,0.01
103744,fill1,1,0.00,48.8,2,0.00,0.00
103744,fill1,2,0.00,49.1,2,0.00,0.00
103744,fill1,3,0.00,48.8,2,0.00,0.01
103744,fill1,4,0.00,49.0,2,0.00,0.01
103744,fill1,5,0.00,48.9,2,0.00,0.00
103744,fill1,6,0.00,49.0,2,0.00,0.00
103744,fill1,7,0.00,49.1,2,0.00,0.01
103744,fill1,8,0.00,48.6,2,0.00,0.01
103744,fill1,9,0.00,48.9,2,0.00,0.01
103744,fill1,10,0.00,49.3,2,0.00,0.00
103744,fill1,11,0.00,49.1,2,0.00,0.00
103744,fill1,12,0.00,49.0,2,0.00,0.00
103744,fill1,13,0.00,49.1,2,0.00,0.01
103744,fill1,14,0.00,48.8,2,0.00,0.01
103744,fill1,15,0.00,49.2,2,0.00,0.01
103744,fill1,16,0.00,49.0,2,0.00,0.01
103744,alt01,0,0.00,48.3,2,0.00,0.00
103744,alt01,1,0.00,48.2,2,0.00,0.01
103744,alt01,2,0.00,48.5,2,0.00,0.01
103744,alt01,3,0.00,48.0,2,0.00,0.01
103744,alt01,4,0.00,48.0,2,0.00,0.01
103744,alt01,5,0.00,48.6,2,0.00,0.00
103744,alt01,6,0.00,48.3,2,0.00,0.01
103744,alt01,7,0.00,48.4,2,0.00,0.01
103744,alt01,8,0.00,48.4,2,0.00,0.01
103744,alt01,9,0.00,48.2,2,0.00,0.00
103744,alt01,10,0.00,48.4,2,0.00,0.00
103744,alt01,11,0.00,48.4,2,0.00,0.00
103744,alt01,12,0.00,48.2,2,0.00,0.01
103744,alt01,13,0.00,48.3,2,0.00,0.01
103744,alt01,14,0.00,48.2,2,0.00,0.01
103744,alt01,15,0.00,48.2,2,0.00,0.01
103744,alt01,16,0.00,48.4,2,0.00,0.00
114120,fill0,0,0.00,47.5,2,0.00,0.00
114120,fill0,1,0.00,47.3,2,0.00,0.00
114120,fill0,2,0.00,47.4,2,0.00,0.01
114120,fill0,3,0.00,47.5,2,0.00,0.01
114120,fill0,4,0.00,47.3,2,0.00,0.01
114120,fill0,5,0.00,47.4,2,0.00,0.00
114120,fill0,6,0.00,47.6,2,0.00,0.00
114120,fill0,7,0.00,47.5,2,0.00,0.01
114120,fill0,8,0.00,47.3,2,0.00,0.01
114120,fill0,9,0.00,47.4,2,0.00,0.01
114120,fill0,10,0.00,47.5,2,0.00,0.00
114120,fill0,11,0.00,47.4,2,0.00,0.00
114120,fill0,12,0.00,47.2,2,0.00,0.01
114120,fill0,13,0.00,47.2,2,0.00,0.01
114120,fill0,14,0.00,47.4,2,0.00,0.01
114120,fill0,15,0.00,47.4,2,0.00,0.01
114120,fill0,16,0.00,47.5,2,0.00,0.00
114120,fill1,0,0.00,47.3,2,0.00,0.01
114120,fill1,1,0.00,47.5,2,0.00,0.00
114120,fill1,2,0.00,47.0,2,0.00,0.00
114120,fill1,3,0.00,47.5,2,0.00,0.01
114120,fill1,4,0.00,47.3,2,0.00,0.01
114120,fill1,5,0.00,47.3,2,0.00,0.01
114120,fill1,6,0.00,47.5,2,0.00,0.01
114120,fill1,7,0.01,20.0,2,0.17,0.26
114120,fill1,8,0.00,44.2,2,0.08,0.04
114120,fill1,9,0.00,45.4,2,0.00,0.01
114120,fill1,10,0.00,45.4,2,0.00,0.01
114120,fill1,11,0.00,45.2,2,0.00,0.00
114120,fill1,12,0.00,45.3,2,0.00,0.00
114120,fill1,13,0.00,45.0,2,0.00,0.01
114120,fill1,14,0.00,45.0,2,0.00,0.01
114120,fill1,15,0.00,45.4,2,0.00,0.01
114120,fill1,16,0.00,45.8,2,0.00,0.01
114120,alt01,0,0.00,47.2,2,0.00,0.00
114120,alt01,1,0.00,47.5,2,0.00,0.01
114120,alt01,2,0.00,47.6,2,0.00,0.01
114120,alt01,3,0.00,47.5,2,0.00,0.01
114120,alt01,4,0.00,47.2,2,0.00,0.01
114120,alt01,5,0.00,47.4,2,0.00,0.00
114120,alt01,6,0.00,47.4,2,0.00,0.00
114120,alt01,7,0.00,47.0,2,0.00,0.01
114120,alt01,8,0.00,47.5,2,0.00,0.01
114120,alt01,9,0.00,48.0,2,0.00,0.01
114120,alt01,10,0.00,47.2,2,0.00,0.01
114120,alt01,11,0.00,47.2,2,0.00,0.00
114120,alt01,12,0.00,47.0,2,0.00,0.01
114120,alt01,13,0.00,46.9,2,0.00,0.01
114120,alt01,14,0.00,47.3,2,0.00,0.01
114120,alt01,15,0.00,47.5,2,0.00,0.00
114120,alt01,16,0.00,47.6,2,0.00,0.00
125532,fill0,0,0.00,48.5,2,0.00,0.01
125532,fill0,1,0.00,48.3,2,0.00,0.00
125532,fill0,2,0.00,48.2,2,0.00,0.01
125532,fill0,3,0.00,48.0,2,0.00,0.00
125532,fill0,4,0.00,48.0,2,0.00,0.00
125532,fill0,5,0.00,48.2,2,0.00,0.00
125532,fill0,6,0.00,48.3,2,0.00,0.00
125532,fill0,7,0.00,48.3,2,0.00,0.01
125532,fill0,8,0.00,48.2,2,0.00,0.00
125532,fill0,9,0.00,48.2,2,0.00,0.00
125532,fill0,10,0.00,48.4,2,0.00,0.01
125532,fill0,11,0.00,48.2,2,0.00,0.00
125532,fill0,12,0.00,48.5,2,0.00,0.01
125532,fill0,13,0.00,48.4,2,0.00,0.00
125532,fill0,14,0.00,48.4,2,0.00,0.00
125532,fill0,15,0.00,48.3,2,0.00,0.00
125532,fill0,16,0.00,48.1,2,0.00,0.01
125532,fill1,0,0.00,47.5,2,0.00,0.00
125532,fill1,1,0.00,47.6,2,0.00,0.01
125532,fill1,2,0.00,47.3,2,0.00,0.00
125532,fill1,3,0.00,47.7,2,0.00,0.00
125532,fill1,4,0.00,47.8,2,0.00,0.00
125532,fill1,5,0.00,47.6,2,0.00,0.00
125532,fill1,6,0.00,47.3,2,0.00,0.00
125532,fill1,7,0.00,47.6,2,0.00,0.01
125532,fill1,8,0.00,47.7,2,0.00,0.01
125532,fill1,9,0.00,47.8,2,0.00,0.00
125532,fill1,10,0.00,47.9,2,0.00,0.00
125532,fill1,11,0.00,47.5,2,0.00,0.00
125532,fill1,12,0.00,47.7,2,0.00,0.01
125532,fill1,13,0.00,47.5,2,0.00,0.00
125532,fill1,14,0.00,47.9,2,0.00,0.00
125532,fill1,15,0.00,47.2,2,0.00,0.00
125532,fill1,16,0.00,47.4,2,0.00,0.00
125532,alt01,0,0.00,47.7,2,0.00,0.01
125532,alt01,1,0.00,47.6,2,0.00,0.01
125532,alt01,2,0.00,47.7,2,0.00,0.01
125532,alt01,3,0.00,47.3,2,0.00,0.01
125532,alt01,4,0.00,47.4,2,0.00,0.00
125532,alt01,5,0.00,48.0,2,0.00,0.00
125532,alt01,6,0.00,47.7,2,0.00,0.01
125532,alt01,7,0.00,47.5,2,0.00,0.01
125532,alt01,8,0.00,47.5,2,0.00,0.01
125532,alt01,9,0.00,47.5,2,0.00,0.00
125532,alt01,10,0.00,47.7,2,0.00,0.00
125532,alt01,11,0.00,47.8,2,0.00,0.00
125532,alt01,12,0.00,47.8,2,0.00,0.01
125532,alt01,13,0.00,47.6,2,0.00,0.01
125532,alt01,14,0.00,47.4,2,0.00,0.01
125532,alt01,15,0.00,47.3,2,0.00,0.00
125532,alt01,16,0.00,47.8,2,0.00,0.00
138084,fill0,0,0.00,47.2,2,0.00,0.00
138084,fill0,1,0.00,47.4,2,0.00,0.00
138084,fill0,2,0.00,47.5,2,0.00,0.00
138084,fill0,3,0.00,46.9,2,0.00,0.01
138084,fill0,4,0.00,47.0,2,0.00,0.01
138084,fill0,5,0.00,47.2,2,0.00,0.00
138084,fill0,6,0.00,47.5,2,0.00,0.00
138084,fill0,7,0.00,47.4,2,0.00,0.00
138084,fill0,8,0.00,47.5,2,0.00,0.01
138084,fill0,9,0.00,47.1,2,0.00,0.00
138084,fill0,10,0.00,47.1,2,0.00,0.00
138084,fill0,11,0.00,47.4,2,0.00,0.00
138084,fill0,12,0.00,47.5,2,0.00,0.00
138084,fill0,13,0.00,47.5,2,0.00,0.00
138084,fill0,14,0.00,47.3,2,0.00,0.01
138084,fill0,15,0.00,47.6,2,0.00,0.00
138084,fill0,16,0.00,46.8,2,0.00,0.00
138084,fill1,0,0.00,48.7,2,0.00,0.00
138084,fill1,1,0.00,48.6,2,0.00,0.00
138084,fill1,2,0.00,48.7,2,0.00,0.00
138084,fill1,3,0.00,48.4,2,0.00,0.00
138084,fill1,4,0.00,48.1,2,0.00,0.00
138084,fill1,5,0.00,48.8,2,0.00,0.00
138084,fill1,6,0.00,48.4,2,0.00,0.00
138084,fill1,7,0.00,48.3,2,0.00,0.00
138084,fill1,8,0.00,48.7,2,0.00,0.01
138084,fill1,9,0.00,48.5,2,0.00,0.00
138084,fill1,10,0.00,48.4,2,0.00,0.00
138084,fill1,11,0.00,48.7,2,0.00,0.00
138084,fill1,12,0.00,49.0,2,0.00,0.01
138084,fill1,13,0.00,48.4,2,0.00,0.01
138084,fill1,14,0.00,48.7,2,0.00,0.01
138084,fill1,15,0.00,48.2,2,0.00,0.00
138084,fill1,16,0.00,48.3,2,0.00,0.00
138084,alt01,0,0.00,47.9,2,0.00,0.00
138084,alt01,1,0.00,48.3,2,0.00,0.00
138084,alt01,2,0.00,48.4,2,0.00,0.00
138084,alt01,3,0.00,48.5,2,0.00,0.00
138084,alt01,4,0.00,48.5,2,0.00,0.00
138084,alt01,5,0.00,48.3,2,0.00,0.00
138084,alt01,6,0.00,48.8,2,0.00,0.00
138084,alt01,7,0.00,48.3,2,0.00,0.01
138084,alt01,8,0.00,48.6,2,0.00,0.00
138084,alt01,9,0.00,48.7,2,0.00,0.00
138084,alt01,10,0.00,48.3,2,0.00,0.00
138084,alt01,11,0.00,48.4,2,0.00,0.00
138084,alt01,12,0.00,48.3,2,0.00,0.01
138084,alt01,13,0.00,48.4,2,0.00,0.00
138084,alt01,14,0.00,48.5,2,0.00,0.00
138084,alt01,15,0.00,48.4,2,0.00,0.00
138084,alt01,16,0.00,48.3,2,0.00,0.00
151892,fill0,0,0.00,47.8,2,0.01,0.01
151892,fill0,1,0.00,47.6,2,0.01,0.02
151892,fill0,2,0.00,47.8,2,0.01,0.02
151892,fill0,3,0.00,47.7,2,0.01,0.02
151892,fill0,4,0.00,47.6,2,0.01,0.02
151892,fill0,5,0.00,47.7,2,0.01,0.02
151892,fill0,6,0.00,47.8,2,0.01,0.02
151892,fill0,7,0.00,47.7,2,0.01,0.02
151892,fill0,8,0.00,47.4,2,0.01,0.02
151892,fill0,9,0.00,47.4,2,0.01,0.02
151892,fill0,10,0.00,47.6,2,0.01,0.02
151892,fill0,11,0.00,47.6,2,0.01,0.02
151892,fill0,12,0.00,47.6,2,0.01,0.02
151892,fill0,13,0.00,47.6,2,0.01,0.02
151892,fill0,14,0.00,47.5,2,0.01,0.01
151892,fill0,15,0.00,47.5,2,0.01,0.02
151892,fill0,16,0.00,47.7,2,0.01,0.02
151892,fill1,0,0.00,47.6,2,0.01,0.02
151892,fill1,1,0.00,47.3,2,0.01,0.02
151892,fill1,2,0.00,47.5,2,0.01,0.02
151892,fill1,3,0.00,47.6,2,0.01,0.02
151892,fill1,4,0.00,47.8,2,0.00,0.02
151892,fill1,5,0.00,47.9,2,0.01,0.02
151892,fill1,6,0.00,47.6,2,0.01,0.02
151892,fill1,7,0.00,47.4,2,0.01,0.02
151892,fill1,8,0.00,47.7,2,0.00,0.02
151892,fill1,9,0.00,47.6,2,0.00,0.02
151892,fill1,10,0.00,47.6,2,0.00,0.02
151892,fill1,11,0.00,47.4,2,0.01,0.02
151892,fill1,12,0.00,47.7,2,0.01,0.02
151892,fill1,13,0.00,47.5,2,0.01,0.02
151892,fill1,14,0.00,47.7,2,0.00,0.01
151892,fill1,15,0.00,47.5,2,0.00,0.02
151892,fill1,16,0.00,47.5,2,0.01,0.02
151892,alt01,0,0.00,47.6,2,0.00,0.02
151892,alt01,1,0.00,47.8,2,0.01,0.02
151892,alt01,2,0.00,48.1,2,0.01,0.02
151892,alt01,3,0.00,47.9,2,0.01,0.02
151892,alt01,4,0.00,47.6,2,0.01,0.02
151892,alt01,5,0.00,47.9,2,0.01,0.01
151892,alt01,6,0.00,48.0,2,0.00,0.02
151892,alt01,7,0.00,48.0,2,0.01,0.02
151892,alt01,8,0.00,47.8,2,0.01,0.02
151892,alt01,9,0.00,47.8,2,0.01,0.02
151892,alt01,10,0.00,48.0,2,0.00,0.01
151892,alt01,11,0.00,47.7,2,0.01,0.02
151892,alt01,12,0.00,48.0,2,0.01,0.02
151892,alt01,13,0.00,48.2,2,0.01,0.02
151892,alt01,14,0.00,47.9,2,0.01,0.02
151892,alt01,15,0.00,48.1,2,0.00,0.02
151892,alt01,16,0.00,47.9,2,0.01,0.02
167080,fill0,0,0.00,44.5,2,0.05,0.13
167080,fill0,1,0.00,44.6,2,0.05,0.13
167080,fill0,2,0.00,44.5,2,0.05,0.13
167080,fill0,3,0.00,44.6,2,0.04,0.13
167080,fill0,4,0.00,44.7,2,0.04,0.13
167080,fill0,5,0.00,44.5,2,0.04,0.13
167080,fill0,6,0.00,44.4,2,0.05,0.13
167080,fill0,7,0.00,44.4,2,0.05,0.14
167080,fill0,8,0.00,44.8,2,0.04,0.13
167080,fill0,9,0.00,44.6,2,0.05,0.12
167080,fill0,10,0.00,44.5,2,0.04,0.13
167080,fill0,11,0.00,44.5,2,0.05,0.13
167080,fill0,12,0.00,44.4,2,0.05,0.14
167080,fill0,13,0.00,44.6,2,0.05,0.13
167080,fill0,14,0.00,44.2,2,0.05,0.14
167080,fill0,15,0.00,44.6,2,0.05,0.12
167080,fill0,16,0.00,44.4,2,0.04,0.13
167080,fill1,0,0.00,44.4,2,0.02,0.15
167080,fill1,1,0.00,44.1,2,0.01,0.15
167080,fill1,2,0.00,44.2,2,0.02,0.15
167080,fill1,3,0.00,44.3,2,0.02,0.15
167080,fill1,4,0.00,44.5,2,0.01,0.15
167080,fill1,5,0.00,44.2,2,0.02,0.16
167080,fill1,6,0.00,44.2,2,0.02,0.15
167080,fill1,7,0.00,44.1,2,0.02,0.15
167080,fill1,8,0.00,44.0,2,0.01,0.15
167080,fill1,9,0.00,44.0,2,0.02,0.15
167080,fill1,10,0.00,44.0,2,0.02,0.15
167080,fill1,11,0.00,44.3,2,0.02,0.15
167080,fill1,12,0.00,44.1,2,0.02,0.15
167080,fill1,13,0.00,44.4,2,0.02,0.14
167080,fill1,14,0.00,44.1,2,0.01,0.14
167080,fill1,15,0.00,44.2,2,0.02,0.15
167080,fill1,16,0.00,44.2,2,0.01,0.14
167080,alt01,0,0.00,44.4,2,0.03,0.15
167080,alt01,1,0.00,44.2,2,0.03,0.14
167080,alt01,2,0.00,44.5,2,0.03,0.14
167080,alt01,3,0.00,44.8,2,0.03,0.14
167080,alt01,4,0.00,44.6,2,0.03,0.14
167080,alt01,5,0.00,44.5,2,0.03,0.14
167080,alt01,6,0.00,44.5,2,0.03,0.13
167080,alt01,7,0.00,44.9,2,0.03,0.13
167080,alt01,8,0.00,44.9,2,0.03,0.13
167080,alt01,9,0.00,44.7,2,0.03,0.13
167080,alt01,10,0.00,44.7,2,0.03,0.14
167080,alt01,11,0.00,44.9,2,0.03,0.13
167080,alt01,12,0.00,44.5,2,0.03,0.13
167080,alt01,13,0.00,44.5,2,0.03,0.14
167080,alt01,14,0.00,44.4,2,0.03,0.13
167080,alt01,15,0.00,44.4,2,0.03,0.13
167080,alt01,16,0.00,44.5,2,0.03,0.14
183788,fill0,0,0.00,43.3,2,0.07,0.17
183788,fill0,1,0.00,43.3,2,0.08,0.16
183788,fill0,2,0.00,43.2,2,0.07,0.16
183788,fill0,3,0.00,43.2,2,0.08,0.16
183788,fill0,4,0.00,43.6,2,0.07,0.16
183788,fill0,5,0.00,43.2,2,0.07,0.16
183788,fill0,6,0.00,43.3,2,0.08,0.16
183788,fill0,7,0.00,43.2,2,0.08,0.16
183788,fill0,8,0.00,43.4,2,0.08,0.16
183788,fill0,9,0.00,43.2,2,0.07,0.16
183788,fill0,10,0.00,43.4,2,0.07,0.15
183788,fill0,11,0.00,43.4,2,0.07,0.16
183788,fill0,12,0.00,43.5,2,0.07,0.16
183788,fill0,13,0.00,43.5,2,0.07,0.16
183788,fill0,14,0.00,43.5,2,0.07,0.16
183788,fill0,15,0.00,43.4,2,0.07,0.16
183788,fill0,16,0.00,43.3,2,0.06,0.16
183788,fill1,0,0.00,42.9,2,0.01,0.23
183788,fill1,1,0.00,42.9,2,0.01,0.23
183788,fill1,2,0.00,43.1,2,0.01,0.23
183788,fill1,3,0.00,42.9,2,0.01,0.22
183788,fill1,4,0.00,42.8,2,0.00,0.23
183788,fill1,5,0.00,42.9,2,0.01,0.23
183788,fill1,6,0.00,42.5,2,0.01,0.23
183788,fill1,7,0.00,42.8,2,0.01,0.23
183788,fill1,8,0.00,42.5,2,0.01,0.23
183788,fill1,9,0.00,42.6,2,0.01,0.23
183788,fill1,10,0.00,42.8,2,0.01,0.23
183788,fill1,11,0.00,42.7,2,0.01,0.23
183788,fill1,12,0.00,42.8,2,0.01,0.22
183788,fill1,13,0.00,42.7,2,0.00,0.23
183788,fill1,14,0.00,42.8,2,0.00,0.23
183788,fill1,15,0.00,42.9,2,0.01,0.23
183788,fill1,16,0.00,42.9,2,0.01,0.23
183788,alt01,0,0.00,42.3,2,0.04,0.21
183788,alt01,1,0.00,42.8,2,0.03,0.20
183788,alt01,2,0.00,42.5,2,0.04,0.20
183788,alt01,3,0.00,42.2,2,0.04,0.21
183788,alt01,4,0.00,42.6,2,0.04,0.19
183788,alt01,5,0.00,42.8,2,0.04,0.20
183788,alt01,6,0.00,42.6,2,0.03,0.20
183788,alt01,7,0.00,42.7,2,0.04,0.20
183788,alt01,8,0.00,42.7,2,0.03,0.20
183788,alt01,9,0.00,42.7,2,0.03,0.20
183788,alt01,10,0.00,42.5,2,0.04,0.20
183788,alt01,11,0.00,42.3,2,0.03,0.22
183788,alt01,12,0.00,42.7,2,0.04,0.20
183788,alt01,13,0.00,42.7,2,0.04,0.21
183788,alt01,14,0.00,42.4,2,0.04,0.20
183788,alt01,15,0.00,42.3,2,0.03,0.20
183788,alt01,16,0.00,42.8,2,0.04,0.20
202168,fill0,0,0.00,44.0,2,0.06,0.16
202168,fill0,1,0.00,43.9,2,0.06,0.16
202168,fill0,2,0.00,44.2,2,0.06,0.16
202168,fill0,3,0.00,44.2,2,0.06,0.16
202168,fill0,4,0.00,44.1,2,0.06,0.15
202168,fill0,5,0.00,44.1,2,0.06,0.15
202168,fill0,6,0.00,44.4,2,0.06,0.15
202168,fill0,7,0.00,44.4,2,0.06,0.15
202168,fill0,8,0.00,44.2,2,0.06,0.15
202168,fill0,9,0.00,44.3,2,0.06,0.15
202168,fill0,10,0.00,44.2,2,0.06,0.15
202168,fill0,11,0.00,44.3,2,0.06,0.15
202168,fill0,12,0.00,44.2,2,0.06,0.16
202168,fill0,13,0.00,44.2,2,0.06,0.16
202168,fill0,14,0.00,43.9,2,0.06,0.16
202168,fill0,15,0.00,43.7,2,0.06,0.16
202168,fill0,16,0.00,44.2,2,0.06,0.16
202168,fill1,0,0.00,43.4,2,0.00,0.21
202168,fill1,1,0.00,43.0,2,0.00,0.22
202168,fill1,2,0.00,42.9,2,0.01,0.21
202168,fill1,3,0.00,43.3,2,0.00,0.21
202168,fill1,4,0.00,43.2,2,0.01,0.22
202168,fill1,5,0.00,43.1,2,0.01,0.21
202168,fill1,6,0.00,43.4,2,0.00,0.21
202168,fill1,7,0.00,43.1,2,0.00,0.21
202168,fill1,8,0.00,43.2,2,0.01,0.22
202168,fill1,9,0.00,43.3,2,0.00,0.22
202168,fill1,10,0.00,43.4,2,0.01,0.21
202168,fill1,11,0.00,43.2,2,0.00,0.21
202168,fill1,12,0.00,43.2,2,0.00,0.21
202168,fill1,13,0.00,43.2,2,0.01,0.21
202168,fill1,14,0.00,43.3,2,0.01,0.21
202168,fill1,15,0.00,43.0,2,0.00,0.22
202168,fill1,16,0.00,43.4,2,0.01,0.21
202168,alt01,0,0.00,44.1,2,0.03,0.19
202168,alt01,1,0.00,43.7,2,0.03,0.19
202168,alt01,2,0.00,44.1,2,0.03,0.18
202168,alt01,3,0.00,44.1,2,0.03,0.19
202168,alt01,4,0.00,43.8,2,0.03,0.19
202168,alt01,5,0.00,43.9,2,0.03,0.18
202168,alt01,6,0.00,44.1,2,0.03,0.18
202168,alt01,7,0.00,44.0,2,0.03,0.19
202168,alt01,8,0.00,44.0,2,0.03,0.19
202168,alt01,9,0.00,44.0,2,0.03,0.18
202168,alt01,10,0.00,44.0,2,0.03,0.19
202168,alt01,11,0.00,43.9,2,0.03,0.19
202168,alt01,12,0.00,44.0,2,0.03,0.18
202168,alt01,13,0.00,43.8,2,0.03,0.19
202168,alt01,14,0.00,44.0,2,0.03,0.19
202168,alt01,15,0.00,44.1,2,0.03,0.19
202168,alt01,16,0.00,44.1,2,0.03,0.18
222384,fill0,0,0.01,43.3,2,0.07,0.19
222384,fill0,1,0.01,43.3,2,0.07,0.18
222384,fill0,2,0.01,43.7,2,0.07,0.18
222384,fill0,3,0.01,43.4,2,0.08,0.19
222384,fill0,4,0.01,43.3,2,0.07,0.18
222384,fill0,5,0.01,43.4,2,0.07,0.19
222384,fill0,6,0.01,43.3,2,0.07,0.19
222384,fill0,7,0.01,43.0,2,0.08,0.18
222384,fill0,8,0.01,43.6,2,0.07,0.18
222384,fill0,9,0.01,43.5,2,0.07,0.18
222384,fill0,10,0.01,43.5,2,0.08,0.18
222384,fill0,11,0.01,43.5,2,0.07,0.18
222384,fill0,12,0.01,43.4,2,0.07,0.18
222384,fill0,13,0.01,43.3,2,0.07,0.19
222384,fill0,14,0.01,43.2,2,0.07,0.18
222384,fill0,15,0.01,43.7,2,0.07,0.18
222384,fill0,16,0.01,43.3,2,0.08,0.18
222384,fill1,0,0.01,42.3,2,0.01,0.25
222384,fill1,1,0.01,42.1,2,0.01,0.26
222384,fill1,2,0.01,42.4,2,0.01,0.25
222384,fill1,3,0.01,42.1,2,0.01,0.26
222384,fill1,4,0.01,42.2,2,0.01,0.26
222384,fill1,5,0.01,42.2,2,0.01,0.26
222384,fill1,6,0.01,42.4,2,0.01,0.26
222384,fill1,7,0.01,42.4,2,0.01,0.26
222384,fill1,8,0.01,42.1,2,0.00,0.26
222384,fill1,9,0.01,42.3,2,0.01,0.26
222384,fill1,10,0.01,42.1,2,0.01,0.26
222384,fill1,11,0.01,42.3,2,0.01,0.26
222384,fill1,12,0.01,42.2,2,0.01,0.26
222384,fill1,13,0.01,42.3,2,0.01,0.26
222384,fill1,14,0.01,42.2,2,0.01,0.26
222384,fill1,15,0.01,42.3,2,0.01,0.26
222384,fill1,16,0.01,42.5,2,0.01,0.26
222384,alt01,0,0.01,43.1,2,0.04,0.22
222384,alt01,1,0.01,42.9,2,0.04,0.22
222384,alt01,2,0.01,43.3,2,0.03,0.21
222384,alt01,3,0.01,43.1,2,0.04,0.22
222384,alt01,4,0.01,43.2,2,0.04,0.21
222384,alt01,5,0.01,43.2,2,0.04,0.21
222384,alt01,6,0.01,43.1,2,0.04,0.22
222384,alt01,7,0.01,43.0,2,0.04,0.21
222384,alt01,8,0.01,43.0,2,0.04,0.21
222384,alt01,9,0.01,43.3,2,0.04,0.21
222384,alt01,10,0.01,43.2,2,0.03,0.21
222384,alt01,11,0.01,43.0,2,0.04,0.21
222384,alt01,12,0.01,43.5,2,0.04,0.21
222384,alt01,13,0.01,43.2,2,0.04,0.21
222384,alt01,14,0.01,43.2,2,0.04,0.21
222384,alt01,15,0.01,43.5,2,0.04,0.21
222384,alt01,16,0.01,43.4,2,0.04,0.21
244624,fill0,0,0.01,41.5,2,0.10,0.24
244624,fill0,1,0.01,41.3,2,0.11,0.23
244624,fill0,2,0.01,41.7,2,0.11,0.23
244624,fill0,3,0.01,41.7,2,0.11,0.23
244624,fill0,4,0.01,41.5,2,0.11,0.23
244624,fill0,5,0.01,41.5,2,0.11,0.24
244624,fill0,6,0.01,41.4,2,0.11,0.23
244624,fill0,7,0.01,41.5,2,0.11,0.23
244624,fill0,8,0.01,41.4,2,0.10,0.24
244624,fill0,9,0.01,41.3,2,0.10,0.24
244624,fill0,10,0.01,41.7,2,0.11,0.24
244624,fill0,11,0.01,41.5,2,0.11,0.23
244624,fill0,12,0.01,41.5,2,0.11,0.24
244624,fill0,13,0.01,41.8,2,0.11,0.23
244624,fill0,14,0.01,41.6,2,0.11,0.23
244624,fill0,15,0.01,41.5,2,0.10,0.24
244624,fill0,16,0.01,41.5,2,0.11,0.23
244624,fill1,0,0.01,40.2,2,0.01,0.33
244624,fill1,1,0.01,40.2,2,0.01,0.33
244624,fill1,2,0.01,40.2,2,0.01,0.34
244624,fill1,3,0.01,40.0,2,0.01,0.34
244624,fill1,4,0.01,40.0,2,0.01,0.34
244624,fill1,5,0.01,39.9,2,0.01,0.34
244624,fill1,6,0.01,40.0,2,0.01,0.34
244624,fill1,7,0.01,40.0,2,0.00,0.34
244624,fill1,8,0.01,40.2,2,0.01,0.34
244624,fill1,9,0.01,40.2,2,0.01,0.34
244624,fill1,10,0.01,39.9,2,0.01,0.34
244624,fill1,11,0.01,40.0,2,0.01,0.34
244624,fill1,12,0.01,40.4,2,0.01,0.33
244624,fill1,13,0.01,40.0,2,0.00,0.34
244624,fill1,14,0.01,40.1,2,0.01,0.34
244624,fill1,15,0.01,40.1,2,0.01,0.34
244624,fill1,16,0.01,40.1,2,0.01,0.34
244624,alt01,0,0.01,40.5,2,0.05,0.29
244624,alt01,1,0.01,40.3,2,0.05,0.29
244624,alt01,2,0.01,40.3,2,0.05,0.29
244624,alt01,3,0.01,40.6,2,0.05,0.29
244624,alt01,4,0.01,40.3,2,0.06,0.29
244624,alt01,5,0.01,40.7,2,0.05,0.29
244624,alt01,6,0.01,40.5,2,0.05,0.29
244624,alt01,7,0.01,40.4,2,0.06,0.29
244624,alt01,8,0.01,40.7,2,0.05,0.29
244624,alt01,9,0.01,40.5,2,0.05,0.28
244624,alt01,10,0.01,40.3,2,0.05,0.29
244624,alt01,11,0.01,40.8,2,0.06,0.28
244624,alt01,12,0.01,40.6,2,0.06,0.29
244624,alt01,13,0.01,40.4,2,0.06,0.29
244624,alt01,14,0.01,40.6,2,0.05,0.29
244624,alt01,15,0.01,40.3,2,0.06,0.29
244624,alt01,16,0.01,40.5,2,0.06,0.28
269084,fill0,0,0.01,41.9,2,0.10,0.22
269084,fill0,1,0.01,42.0,2,0.09,0.22
269084,fill0,2,0.01,42.1,2,0.10,0.21
269084,fill0,3,0.01,42.0,2,0.10,0.21
269084,fill0,4,0.01,42.2,2,0.10,0.22
269084,fill0,5,0.01,42.1,2,0.09,0.22
269084,fill0,6,0.01,42.1,2,0.10,0.22
269084,fill0,7,0.01,42.3,2,0.10,0.21
269084,fill0,8,0.01,41.8,2,0.10,0.22
269084,fill0,9,0.01,42.0,2,0.10,0.21
269084,fill0,10,0.01,42.1,2,0.10,0.22
